"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
119.00,1.00,0.97,5.73,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.22,2.73,0.00,-12.16,19.50,17.84
120.00,1.00,0.98,5.84,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.84,0.00,-12.02,19.50,17.80
121.00,1.00,0.98,5.91,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.91,0.00,-11.43,19.50,17.78
122.00,1.00,0.98,5.93,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.23,2.93,0.00,-10.96,19.50,17.76
123.00,1.00,0.99,5.95,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,2.95,0.00,-11.11,19.50,17.76
124.00,1.00,0.99,5.98,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,2.98,0.00,-11.63,19.50,17.75
125.00,1.00,0.99,6.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,3.06,0.00,-12.85,19.50,17.74
126.00,1.00,1.00,6.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.25,3.06,0.00,-14.03,19.50,17.72
127.00,1.00,0.99,5.95,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.24,2.95,0.00,-13.41,19.50,17.68
128.00,1.00,0.97,5.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.22,2.79,0.00,-10.80,19.50,17.66
129.00,1.00,0.96,5.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.65,0.00,-8.99,19.50,17.68
130.00,1.00,0.96,5.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.57,0.00,-8.08,19.50,17.72
131.00,1.00,0.95,5.55,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.55,0.00,-7.59,19.50,17.77
132.00,1.00,0.95,5.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.53,0.00,-7.40,19.50,17.80
133.00,1.00,0.95,5.54,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.54,0.00,-7.49,19.50,17.84
134.00,1.00,0.95,5.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.52,0.00,-7.68,19.50,17.86
