"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope","solar_radiation","pv_relative_efficiency","pv_power_produced","pv_power_used","scaled_pv_power_produced","scaled_pv_power_used"
4267.00,0.26,0.26,0.77,0.84,0.00,0.00,0.00,0.00,0.19,0.77,0.07,0.00,0.84,23.58,20.50,20.27,0.08,0.79,1.05,1.05,0.64,0.64
4268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,20.50,20.36,0.00,0.00,0.00,0.00,0.00,0.00
4269.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,18.75,20.50,20.39,0.00,0.00,0.00,0.00,0.00,0.00
4270.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,17.43,20.50,20.39,0.00,0.00,0.00,0.00,0.00,0.00
4271.00,0.04,0.03,0.11,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.00,0.00,0.00,16.26,20.50,20.38,0.00,0.00,0.00,0.00,0.00,0.00
4272.00,0.08,0.06,0.23,0.00,0.00,0.00,0.00,0.00,0.06,0.23,0.00,0.00,0.00,15.22,20.50,20.35,0.00,0.00,0.00,0.00,0.00,0.00
4273.00,0.12,0.09,0.37,0.00,0.00,0.00,0.00,0.00,0.09,0.37,0.00,0.00,0.00,14.35,20.50,20.32,0.00,0.00,0.00,0.00,0.00,0.00
4274.00,0.17,0.13,0.51,0.00,0.00,0.00,0.00,0.00,0.13,0.51,0.00,0.00,0.00,13.60,20.50,20.28,0.00,0.00,0.00,0.00,0.00,0.00
4275.00,0.22,0.16,0.65,0.00,0.00,0.00,0.00,0.00,0.16,0.65,0.00,0.00,0.00,12.95,20.50,20.24,0.00,0.00,0.00,0.00,0.00,0.00
4276.00,0.25,0.19,0.75,0.00,0.00,0.00,0.00,0.00,0.19,0.75,0.00,0.00,0.00,12.53,20.50,20.20,0.01,0.00,0.00,0.00,0.00,0.00
4277.00,0.46,0.42,1.39,0.90,0.00,0.00,0.00,0.00,0.35,1.39,0.08,0.00,0.90,14.28,20.50,20.16,0.12,0.89,1.69,1.69,1.03,1.03
4278.00,1.00,1.07,3.00,3.85,0.00,0.00,0.00,0.00,0.75,3.00,0.32,0.00,3.85,16.05,20.50,20.16,0.28,0.95,4.27,4.27,2.61,2.61
4279.00,1.00,1.25,3.00,6.04,0.00,0.00,0.00,0.00,0.75,3.00,0.50,0.00,6.04,18.75,20.01,20.18,0.45,0.94,6.83,4.99,4.17,3.05
4280.00,1.00,1.34,3.00,7.13,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.13,21.34,19.50,20.12,0.61,0.92,9.03,5.35,5.52,3.27
4281.00,1.00,1.35,3.00,7.23,0.00,0.00,0.00,0.00,0.75,3.00,0.60,0.00,7.23,22.84,19.50,20.01,0.75,0.89,10.77,5.39,6.58,3.29
4282.00,1.00,1.36,3.00,7.37,0.00,0.00,0.00,0.00,0.75,3.00,0.61,0.00,7.37,24.10,19.50,19.94,0.86,0.87,11.99,5.43,7.33,3.32
4283.00,1.00,1.37,3.00,7.46,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.46,25.24,19.50,19.90,0.92,0.85,12.67,5.46,7.74,3.34
4284.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,26.18,19.51,19.88,0.94,0.85,12.80,5.48,7.82,3.34
4285.00,1.00,1.37,3.00,7.47,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.47,26.83,19.50,19.89,0.91,0.85,12.44,5.46,7.60,3.34
4286.00,1.00,1.36,3.00,7.29,0.00,0.00,0.00,0.00,0.75,3.00,0.61,0.00,7.29,27.17,19.50,19.89,0.84,0.86,11.54,5.40,7.05,3.30
4287.00,1.00,1.33,3.00,6.99,0.00,0.00,0.00,0.00,0.75,3.00,0.58,0.00,6.99,27.19,19.50,19.90,0.72,0.88,10.14,5.31,6.19,3.24
4288.00,1.00,1.30,3.00,6.58,0.00,0.00,0.00,0.00,0.75,3.00,0.55,0.00,6.58,26.98,19.50,19.91,0.57,0.89,8.25,5.17,5.04,3.16
4289.00,1.00,1.26,3.00,6.09,0.00,0.00,0.00,0.00,0.75,3.00,0.51,0.00,6.09,26.34,19.50,19.92,0.41,0.91,5.96,5.01,3.64,3.06
4290.00,0.79,0.86,2.38,3.22,0.00,0.00,0.00,0.00,0.59,2.38,0.27,0.00,3.22,25.18,19.50,19.91,0.24,0.90,3.44,3.44,2.10,2.10
4291.00,0.38,0.28,1.13,0.00,0.00,0.00,0.00,0.00,0.28,1.13,0.00,0.00,0.00,21.96,20.50,19.89,0.09,0.80,1.10,1.10,0.67,0.67
4292.00,0.33,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.25,1.00,0.00,0.00,0.00,18.84,20.50,20.05,0.00,0.00,0.00,0.00,0.00,0.00
4293.00,0.27,0.20,0.81,0.00,0.00,0.00,0.00,0.00,0.20,0.81,0.00,0.00,0.00,17.56,20.50,20.13,0.00,0.00,0.00,0.00,0.00,0.00
4294.00,0.24,0.18,0.71,0.00,0.00,0.00,0.00,0.00,0.18,0.71,0.00,0.00,0.00,16.57,20.50,20.18,0.00,0.00,0.00,0.00,0.00,0.00
4295.00,0.23,0.17,0.68,0.00,0.00,0.00,0.00,0.00,0.17,0.68,0.00,0.00,0.00,15.64,20.50,20.20,0.00,0.00,0.00,0.00,0.00,0.00
4296.00,0.23,0.17,0.69,0.00,0.00,0.00,0.00,0.00,0.17,0.69,0.00,0.00,0.00,14.77,20.50,20.20,0.00,0.00,0.00,0.00,0.00,0.00
4297.00,0.25,0.19,0.74,0.00,0.00,0.00,0.00,0.00,0.19,0.74,0.00,0.00,0.00,14.00,20.50,20.20,0.00,0.00,0.00,0.00,0.00,0.00
4298.00,0.27,0.20,0.82,0.00,0.00,0.00,0.00,0.00,0.20,0.82,0.00,0.00,0.00,13.32,20.50,20.18,0.00,0.00,0.00,0.00,0.00,0.00
4299.00,0.30,0.23,0.90,0.00,0.00,0.00,0.00,0.00,0.23,0.90,0.00,0.00,0.00,12.72,20.50,20.16,0.00,0.00,0.00,0.00,0.00,0.00
4300.00,0.32,0.24,0.95,0.00,0.00,0.00,0.00,0.00,0.24,0.95,0.00,0.00,0.00,12.35,20.50,20.13,0.01,0.00,0.00,0.00,0.00,0.00
4301.00,0.47,0.42,1.43,0.77,0.00,0.00,0.00,0.00,0.36,1.43,0.06,0.00,0.77,14.20,20.50,20.11,0.12,0.89,1.68,1.68,1.03,1.03
4302.00,1.00,1.07,3.00,3.83,0.00,0.00,0.00,0.00,0.75,3.00,0.32,0.00,3.83,16.27,20.50,20.12,0.28,0.95,4.27,4.27,2.61,2.61
4303.00,1.00,1.25,3.00,6.03,0.00,0.00,0.00,0.00,0.75,3.00,0.50,0.00,6.03,18.56,19.95,20.15,0.45,0.94,6.85,4.99,4.18,3.05
4304.00,1.00,1.34,3.00,7.05,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.05,21.93,19.50,20.09,0.62,0.91,9.04,5.33,5.52,3.25
4305.00,1.00,1.35,3.00,7.26,0.00,0.00,0.00,0.00,0.75,3.00,0.60,0.00,7.26,25.04,19.50,19.99,0.76,0.88,10.71,5.40,6.54,3.30
4306.00,1.00,1.37,3.00,7.48,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.48,26.55,19.50,19.95,0.87,0.86,11.91,5.47,7.28,3.34
4307.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,27.72,19.52,19.94,0.93,0.84,12.57,5.48,7.68,3.34
4308.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,28.62,19.61,19.95,0.95,0.84,12.71,5.48,7.76,3.34
4309.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.28,19.60,19.99,0.92,0.84,12.33,5.48,7.53,3.34
4310.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.56,19.64,20.03,0.84,0.85,11.44,5.48,6.99,3.34
4311.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.46,19.56,20.07,0.72,0.87,10.05,5.48,6.14,3.34
4312.00,1.00,1.35,3.00,7.18,0.00,0.00,0.00,0.00,0.75,3.00,0.60,0.00,7.18,29.17,19.50,20.08,0.58,0.88,8.17,5.37,4.99,3.28
4313.00,1.00,1.30,3.00,6.65,0.00,0.00,0.00,0.00,0.75,3.00,0.55,0.00,6.65,28.36,19.50,20.08,0.41,0.90,5.91,5.20,3.61,3.17
4314.00,0.75,0.86,2.24,3.59,0.00,0.00,0.00,0.00,0.56,2.24,0.30,0.00,3.59,26.74,19.50,20.06,0.24,0.89,3.42,3.42,2.09,2.09
4315.00,0.33,0.27,0.99,0.33,0.00,0.00,0.00,0.00,0.25,0.99,0.03,0.00,0.33,23.59,20.50,20.03,0.09,0.79,1.10,1.10,0.67,0.67
4316.00,0.19,0.14,0.56,0.00,0.00,0.00,0.00,0.00,0.14,0.56,0.00,0.00,0.00,20.57,20.50,20.18,0.00,0.00,0.00,0.00,0.00,0.00
4317.00,0.13,0.10,0.38,0.00,0.00,0.00,0.00,0.00,0.10,0.38,0.00,0.00,0.00,19.38,20.50,20.25,0.00,0.00,0.00,0.00,0.00,0.00
4318.00,0.10,0.07,0.29,0.00,0.00,0.00,0.00,0.00,0.07,0.29,0.00,0.00,0.00,18.42,20.50,20.29,0.00,0.00,0.00,0.00,0.00,0.00
4319.00,0.09,0.07,0.26,0.00,0.00,0.00,0.00,0.00,0.07,0.26,0.00,0.00,0.00,17.47,20.50,20.31,0.00,0.00,0.00,0.00,0.00,0.00
4320.00,0.10,0.07,0.29,0.00,0.00,0.00,0.00,0.00,0.07,0.29,0.00,0.00,0.00,16.62,20.50,20.32,0.00,0.00,0.00,0.00,0.00,0.00
4321.00,0.11,0.08,0.33,0.00,0.00,0.00,0.00,0.00,0.08,0.33,0.00,0.00,0.00,16.00,20.50,20.31,0.00,0.00,0.00,0.00,0.00,0.00
4322.00,0.13,0.10,0.39,0.00,0.00,0.00,0.00,0.00,0.10,0.39,0.00,0.00,0.00,15.59,20.50,20.29,0.00,0.00,0.00,0.00,0.00,0.00
4323.00,0.15,0.11,0.45,0.00,0.00,0.00,0.00,0.00,0.11,0.45,0.00,0.00,0.00,15.38,20.50,20.27,0.00,0.00,0.00,0.00,0.00,0.00
4324.00,0.15,0.12,0.46,0.00,0.00,0.00,0.00,0.00,0.12,0.46,0.00,0.00,0.00,15.55,20.50,20.26,0.01,0.00,0.00,0.00,0.00,0.00
4325.00,0.41,0.40,1.23,1.13,0.00,0.00,0.00,0.00,0.31,1.23,0.09,0.00,1.13,18.20,20.50,20.25,0.12,0.86,1.61,1.61,0.98,0.98
4326.00,0.83,1.02,2.50,4.75,0.00,0.00,0.00,0.00,0.63,2.50,0.40,0.00,4.75,21.14,20.50,20.28,0.27,0.93,4.07,4.07,2.49,2.49
4327.00,1.00,1.36,3.00,7.36,0.00,0.00,0.00,0.00,0.75,3.00,0.61,0.00,7.36,23.58,19.50,20.33,0.44,0.92,6.55,5.43,4.00,3.32
4328.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,26.43,19.50,20.20,0.61,0.89,8.69,5.48,5.31,3.34
4329.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,28.64,19.51,20.13,0.74,0.87,10.36,5.48,6.33,3.34
4330.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,30.39,19.66,20.11,0.85,0.84,11.47,5.48,7.01,3.34
4331.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,31.54,19.71,20.15,0.91,0.83,12.08,5.48,7.38,3.34
4332.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,32.38,19.87,20.20,0.92,0.82,12.17,5.48,7.44,3.34
4333.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,32.98,19.88,20.29,0.88,0.83,11.72,5.48,7.16,3.34
4334.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,33.33,19.97,20.37,0.79,0.84,10.62,5.48,6.49,3.34
4335.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,33.32,19.89,20.45,0.64,0.86,8.80,5.48,5.38,3.34
4336.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,33.26,19.85,20.50,0.44,0.88,6.24,5.48,3.81,3.34
4337.00,0.66,0.90,1.99,4.80,0.00,0.00,0.00,0.00,0.50,1.99,0.40,0.00,4.80,31.96,19.64,20.53,0.26,0.87,3.58,3.58,2.18,2.18
4338.00,0.32,0.41,0.96,2.02,0.00,0.00,0.00,0.00,0.24,0.96,0.17,0.00,2.02,29.59,20.50,20.49,0.12,0.82,1.63,1.63,0.99,0.99
4339.00,0.00,0.09,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.11,27.28,20.50,20.61,0.04,0.00,0.00,0.00,0.00,0.00
4340.00,0.00,0.09,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.12,25.51,20.50,20.67,0.00,0.00,0.00,0.00,0.00,0.00
4341.00,0.00,0.10,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.16,24.65,20.50,20.70,0.00,0.00,0.00,0.00,0.00,0.00
4342.00,0.00,0.10,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.17,24.06,20.50,20.71,0.00,0.00,0.00,0.00,0.00,0.00
4343.00,0.00,0.10,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.14,23.43,20.50,20.71,0.00,0.00,0.00,0.00,0.00,0.00
4344.00,0.00,0.09,0.00,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.09,22.77,20.50,20.70,0.00,0.00,0.00,0.00,0.00,0.00
4345.00,0.00,0.09,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.03,22.13,20.50,20.68,0.00,0.00,0.00,0.00,0.00,0.00
4346.00,0.00,0.08,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.94,21.53,20.50,20.66,0.00,0.00,0.00,0.00,0.00,0.00
4347.00,0.00,0.07,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.85,20.96,20.50,20.64,0.00,0.00,0.00,0.00,0.00,0.00
4348.00,0.00,0.06,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.78,20.70,20.50,20.61,0.00,0.00,0.00,0.00,0.00,0.00
4349.00,0.08,0.15,0.23,1.10,0.00,0.00,0.00,0.00,0.06,0.23,0.09,0.00,1.10,21.42,20.50,20.59,0.05,0.71,0.59,0.59,0.36,0.36
4350.00,0.44,0.54,1.33,2.50,0.00,0.00,0.00,0.00,0.33,1.33,0.21,0.00,2.50,22.63,20.50,20.58,0.15,0.88,2.15,2.15,1.31,1.31
4351.00,0.90,1.08,2.69,4.82,0.00,0.00,0.00,0.00,0.67,2.69,0.40,0.00,4.82,24.04,20.50,20.59,0.29,0.92,4.29,4.29,2.62,2.62
4352.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,25.84,20.22,20.62,0.51,0.91,7.37,5.48,4.50,3.34
4353.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,26.92,19.50,20.60,0.63,0.89,9.02,5.48,5.51,3.34
4354.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,27.78,20.28,20.45,0.75,0.87,10.47,5.48,6.40,3.34
4355.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,28.72,19.61,20.51,0.83,0.85,11.40,5.48,6.96,3.34
4356.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.57,20.40,20.42,0.85,0.85,11.61,5.48,7.09,3.34
4357.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,30.00,19.68,20.54,0.78,0.85,10.73,5.48,6.55,3.34
4358.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.91,20.34,20.48,0.66,0.87,9.29,5.48,5.67,3.34
4359.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,29.14,19.51,20.57,0.48,0.89,6.92,5.48,4.23,3.34
4360.00,1.00,1.24,3.00,5.88,0.00,0.00,0.00,0.00,0.75,3.00,0.49,0.00,5.88,27.88,20.01,20.46,0.34,0.90,4.94,4.94,3.02,3.02
4361.00,0.63,0.77,1.89,3.54,0.00,0.00,0.00,0.00,0.47,1.89,0.30,0.00,3.54,26.20,20.10,20.46,0.21,0.89,3.05,3.05,1.87,1.87
4362.00,0.32,0.38,0.96,1.71,0.00,0.00,0.00,0.00,0.24,0.96,0.14,0.00,1.71,24.46,20.50,20.46,0.11,0.83,1.53,1.53,0.93,0.93
4363.00,0.00,0.05,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.65,22.55,20.50,20.52,0.04,0.00,0.00,0.00,0.00,0.00
4364.00,0.00,0.05,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.54,20.60,20.50,20.54,0.00,0.00,0.00,0.00,0.00,0.00
4365.00,0.00,0.04,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.48,19.55,20.50,20.53,0.00,0.00,0.00,0.00,0.00,0.00
4366.00,0.00,0.03,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.39,18.79,20.50,20.51,0.00,0.00,0.00,0.00,0.00,0.00
4367.00,0.00,0.02,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.29,18.22,20.50,20.49,0.00,0.00,0.00,0.00,0.00,0.00
4368.00,0.00,0.02,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.19,17.72,20.50,20.46,0.00,0.00,0.00,0.00,0.00,0.00
4369.00,0.00,0.01,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.09,17.26,20.50,20.43,0.00,0.00,0.00,0.00,0.00,0.00
4370.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,16.55,20.50,20.41,0.00,0.00,0.00,0.00,0.00,0.00
4371.00,0.05,0.03,0.14,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.00,0.00,0.00,15.62,20.50,20.38,0.00,0.00,0.00,0.00,0.00,0.00
4372.00,0.08,0.06,0.25,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.00,0.00,0.00,14.88,20.50,20.34,0.01,0.00,0.00,0.00,0.00,0.00
4373.00,0.31,0.30,0.93,0.81,0.00,0.00,0.00,0.00,0.23,0.93,0.07,0.00,0.81,15.22,20.50,20.30,0.09,0.84,1.20,1.20,0.73,0.73
4374.00,0.87,0.90,2.62,2.91,0.00,0.00,0.00,0.00,0.66,2.62,0.24,0.00,2.91,16.51,20.50,20.28,0.24,0.94,3.58,3.58,2.19,2.19
4375.00,1.00,1.21,3.00,5.53,0.00,0.00,0.00,0.00,0.75,3.00,0.46,0.00,5.53,18.37,20.50,20.28,0.41,0.95,6.19,4.82,3.78,2.95
4376.00,1.00,1.38,3.00,7.50,0.00,0.00,0.00,0.00,0.75,3.00,0.63,0.00,7.50,20.09,19.51,20.30,0.57,0.93,8.55,5.48,5.22,3.34
4377.00,1.00,1.37,3.00,7.46,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.46,21.53,19.50,20.13,0.72,0.90,10.41,5.46,6.36,3.34
4378.00,1.00,1.37,3.00,7.47,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.47,22.74,19.50,20.01,0.83,0.88,11.74,5.47,7.17,3.34
4379.00,1.00,1.37,3.00,7.49,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.49,23.74,19.50,19.94,0.90,0.86,12.54,5.47,7.66,3.34
4380.00,1.00,1.37,3.00,7.46,0.00,0.00,0.00,0.00,0.75,3.00,0.62,0.00,7.46,24.52,19.50,19.89,0.93,0.86,12.76,5.46,7.80,3.34
4381.00,1.00,1.36,3.00,7.33,0.00,0.00,0.00,0.00,0.75,3.00,0.61,0.00,7.33,25.03,19.50,19.87,0.90,0.86,12.44,5.42,7.60,3.31
4382.00,1.00,1.34,3.00,7.09,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.09,25.26,19.50,19.86,0.83,0.87,11.56,5.34,7.06,3.26
4383.00,1.00,1.31,3.00,6.73,0.00,0.00,0.00,0.00,0.75,3.00,0.56,0.00,6.73,25.15,19.50,19.85,0.71,0.89,10.14,5.22,6.20,3.19
4384.00,1.00,1.27,3.00,6.28,0.00,0.00,0.00,0.00,0.75,3.00,0.52,0.00,6.28,24.78,19.50,19.85,0.57,0.91,8.23,5.07,5.03,3.10
4385.00,1.00,1.23,3.00,5.74,0.00,0.00,0.00,0.00,0.75,3.00,0.48,0.00,5.74,24.09,19.50,19.84,0.40,0.92,5.87,4.89,3.59,2.99
4386.00,0.80,0.84,2.41,2.86,0.00,0.00,0.00,0.00,0.60,2.41,0.24,0.00,2.86,22.86,19.50,19.82,0.23,0.91,3.35,3.35,2.05,2.05
4387.00,0.50,0.38,1.51,0.00,0.00,0.00,0.00,0.00,0.38,1.51,0.00,0.00,0.00,20.18,20.50,19.79,0.08,0.80,1.02,1.02,0.63,0.63
4388.00,0.46,0.34,1.37,0.00,0.00,0.00,0.00,0.00,0.34,1.37,0.00,0.00,0.00,17.17,20.50,19.95,0.00,0.00,0.00,0.00,0.00,0.00
4389.00,0.39,0.29,1.17,0.00,0.00,0.00,0.00,0.00,0.29,1.17,0.00,0.00,0.00,16.13,20.50,20.03,0.00,0.00,0.00,0.00,0.00,0.00
4390.00,0.35,0.26,1.05,0.00,0.00,0.00,0.00,0.00,0.26,1.05,0.00,0.00,0.00,15.33,20.50,20.08,0.00,0.00,0.00,0.00,0.00,0.00
4391.00,0.33,0.25,0.99,0.00,0.00,0.00,0.00,0.00,0.25,0.99,0.00,0.00,0.00,14.49,20.50,20.11,0.00,0.00,0.00,0.00,0.00,0.00
4392.00,0.33,0.25,0.99,0.00,0.00,0.00,0.00,0.00,0.25,0.99,0.00,0.00,0.00,13.68,20.50,20.12,0.00,0.00,0.00,0.00,0.00,0.00
4393.00,0.34,0.26,1.02,0.00,0.00,0.00,0.00,0.00,0.26,1.02,0.00,0.00,0.00,12.92,20.50,20.11,0.00,0.00,0.00,0.00,0.00,0.00
4394.00,0.36,0.27,1.08,0.00,0.00,0.00,0.00,0.00,0.27,1.08,0.00,0.00,0.00,12.22,20.50,20.10,0.00,0.00,0.00,0.00,0.00,0.00
4395.00,0.39,0.29,1.16,0.00,0.00,0.00,0.00,0.00,0.29,1.16,0.00,0.00,0.00,11.61,20.50,20.08,0.00,0.00,0.00,0.00,0.00,0.00
4396.00,0.40,0.30,1.21,0.00,0.00,0.00,0.00,0.00,0.30,1.21,0.00,0.00,0.00,11.22,20.50,20.06,0.01,0.00,0.00,0.00,0.00,0.00
4397.00,0.44,0.36,1.32,0.35,0.00,0.00,0.00,0.00,0.33,1.32,0.03,0.00,0.35,12.58,20.50,20.04,0.10,0.87,1.44,1.44,0.88,0.88
4398.00,1.00,0.98,3.00,2.80,0.00,0.00,0.00,0.00,0.75,3.00,0.23,0.00,2.80,14.32,20.50,20.04,0.26,0.96,3.92,3.92,2.40,2.40
4399.00,1.00,1.18,3.00,5.13,0.00,0.00,0.00,0.00,0.75,3.00,0.43,0.00,5.13,17.34,20.35,20.06,0.43,0.95,6.52,4.69,3.99,2.87
4400.00,1.00,1.33,3.00,6.91,0.00,0.00,0.00,0.00,0.75,3.00,0.58,0.00,6.91,19.60,19.50,20.09,0.59,0.93,8.83,5.28,5.39,3.23
4401.00,1.00,1.33,3.00,6.97,0.00,0.00,0.00,0.00,0.75,3.00,0.58,0.00,6.97,21.10,19.50,19.96,0.73,0.90,10.64,5.30,6.50,3.24
4402.00,1.00,1.34,3.00,7.06,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.06,22.30,19.50,19.87,0.84,0.88,11.84,5.33,7.24,3.26
4403.00,1.00,1.34,3.00,7.11,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.11,23.27,19.50,19.83,0.90,0.87,12.48,5.35,7.62,3.27
4404.00,1.00,1.34,3.00,7.12,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.12,24.08,19.50,19.80,0.92,0.86,12.65,5.35,7.73,3.27
4405.00,1.00,1.34,3.00,7.05,0.00,0.00,0.00,0.00,0.75,3.00,0.59,0.00,7.05,24.65,19.50,19.79,0.89,0.86,12.34,5.33,7.54,3.25
4406.00,1.00,1.32,3.00,6.86,0.00,0.00,0.00,0.00,0.75,3.00,0.57,0.00,6.86,24.92,19.50,19.79,0.82,0.87,11.48,5.26,7.01,3.22
4407.00,1.00,1.30,3.00,6.54,0.00,0.00,0.00,0.00,0.75,3.00,0.55,0.00,6.54,24.88,19.50,19.80,0.71,0.89,10.09,5.16,6.17,3.15
4408.00,1.00,1.26,3.00,6.12,0.00,0.00,0.00,0.00,0.75,3.00,0.51,0.00,6.12,24.56,19.50,19.80,0.56,0.91,8.20,5.02,5.01,3.07
4409.00,1.00,1.22,3.00,5.62,0.00,0.00,0.00,0.00,0.75,3.00,0.47,0.00,5.62,23.89,19.50,19.80,0.40,0.92,5.89,4.85,3.60,2.97
4410.00,0.81,0.84,2.43,2.78,0.00,0.00,0.00,0.00,0.61,2.43,0.23,0.00,2.78,22.64,19.50,19.79,0.23,0.91,3.35,3.35,2.05,2.05
4411.00,0.53,0.40,1.60,0.00,0.00,0.00,0.00,0.00,0.40,1.60,0.00,0.00,0.00,20.01,20.50,19.76,0.08,0.80,1.03,1.03,0.63,0.63
4412.00,0.48,0.36,1.45,0.00,0.00,0.00,0.00,0.00,0.36,1.45,0.00,0.00,0.00,17.01,20.50,19.92,0.00,0.00,0.00,0.00,0.00,0.00
4413.00,0.41,0.31,1.24,0.00,0.00,0.00,0.00,0.00,0.31,1.24,0.00,0.00,0.00,15.98,20.50,20.01,0.00,0.00,0.00,0.00,0.00,0.00
