"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope","solar_radiation","pv_relative_efficiency","pv_power_produced","pv_power_used","scaled_pv_power_produced","scaled_pv_power_used"
3932.00,17.20,8.59,48.42,50.00,0.00,0.00,0.00,0.00,6.39,48.42,2.20,0.00,50.00,25.45,20.50,20.73,0.11,0.82,0.00,0.00,0.00,0.00
3933.00,17.31,8.63,48.74,50.00,0.00,0.00,0.00,0.00,6.43,48.74,2.20,0.00,50.00,23.17,20.50,20.74,0.01,0.00,0.00,0.00,0.00,0.00
3934.00,17.36,8.65,48.87,50.00,0.00,0.00,0.00,0.00,6.45,48.87,2.20,0.00,50.00,21.91,20.50,20.72,0.00,0.00,0.00,0.00,0.00,0.00
3935.00,17.40,8.67,48.99,50.00,0.00,0.00,0.00,0.00,6.47,48.99,2.20,0.00,50.00,21.23,20.50,20.69,0.00,0.00,0.00,0.00,0.00,0.00
3936.00,17.44,8.68,49.11,50.00,0.00,0.00,0.00,0.00,6.48,49.11,2.20,0.00,50.00,20.66,20.50,20.66,0.00,0.00,0.00,0.00,0.00,0.00
3937.00,17.49,8.70,49.23,50.00,0.00,0.00,0.00,0.00,6.50,49.23,2.20,0.00,50.00,20.08,20.50,20.62,0.00,0.00,0.00,0.00,0.00,0.00
3938.00,17.53,8.71,49.35,50.00,0.00,0.00,0.00,0.00,6.51,49.35,2.20,0.00,50.00,19.49,20.50,20.59,0.00,0.00,0.00,0.00,0.00,0.00
3939.00,17.57,8.73,49.47,50.00,0.00,0.00,0.00,0.00,6.53,49.47,2.20,0.00,50.00,19.06,20.50,20.56,0.00,0.00,0.00,0.00,0.00,0.00
3940.00,17.61,8.74,49.58,50.00,0.00,0.00,0.00,0.00,6.54,49.58,2.20,0.00,50.00,18.72,20.50,20.52,0.00,0.00,0.00,0.00,0.00,0.00
3941.00,17.64,8.76,49.68,50.00,0.00,0.00,0.00,0.00,6.56,49.68,2.20,0.00,50.00,18.42,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00
3942.00,17.68,8.77,49.77,50.00,0.00,0.00,0.00,0.00,6.57,49.77,2.20,0.00,50.00,18.10,20.50,20.47,0.00,0.00,0.00,0.00,0.00,0.00
3943.00,17.70,8.78,49.85,50.00,0.00,0.00,0.00,0.00,6.58,49.85,2.20,0.00,50.00,17.91,20.50,20.45,0.00,0.00,0.00,0.00,0.00,0.00
3944.00,17.73,8.79,49.92,50.00,0.00,0.00,0.00,0.00,6.59,49.92,2.20,0.00,50.00,17.72,20.50,20.42,0.00,0.00,0.00,0.00,0.00,0.00
3945.00,17.75,8.80,49.98,50.00,0.00,0.00,0.00,0.00,6.60,49.98,2.20,0.00,50.00,17.50,20.50,20.40,0.00,0.00,0.00,0.00,0.00,0.00
3946.00,17.77,8.81,50.04,50.00,0.00,0.00,0.00,0.00,6.61,50.04,2.20,0.00,50.00,17.45,20.50,20.39,0.00,0.00,0.00,0.00,0.00,0.00
3947.00,17.77,8.80,50.02,50.00,0.00,0.00,0.00,0.00,6.60,50.02,2.20,0.00,50.00,17.70,20.50,20.37,0.02,0.00,0.00,0.00,0.00,0.00
3948.00,17.63,8.75,49.64,50.00,0.00,0.00,0.00,0.00,6.55,49.64,2.20,0.00,50.00,19.68,20.50,20.37,0.13,0.88,0.00,0.00,0.00,0.00
3949.00,17.45,8.68,49.13,50.00,0.00,0.00,0.00,0.00,6.48,49.13,2.20,0.00,50.00,21.24,20.50,20.38,0.27,0.93,0.00,0.00,0.00,0.00
3950.00,17.29,8.62,48.67,50.00,0.00,0.00,0.00,0.00,6.42,48.67,2.20,0.00,50.00,22.81,20.50,20.42,0.37,0.93,0.00,0.00,0.00,0.00
3951.00,17.14,8.57,48.26,50.00,0.00,0.00,0.00,0.00,6.37,48.26,2.20,0.00,50.00,24.41,20.50,20.47,0.45,0.92,0.00,0.00,0.00,0.00
3952.00,17.01,8.52,47.88,50.00,0.00,0.00,0.00,0.00,6.32,47.88,2.20,0.00,50.00,25.74,20.50,20.53,0.50,0.91,0.00,0.00,0.00,0.00
3953.00,16.94,8.50,47.70,50.00,0.00,0.00,0.00,0.00,6.30,47.70,2.20,0.00,50.00,26.48,20.50,20.59,0.49,0.90,0.00,0.00,0.00,0.00
3954.00,16.97,8.51,47.77,50.00,0.00,0.00,0.00,0.00,6.31,47.77,2.20,0.00,50.00,26.71,20.50,20.65,0.40,0.91,0.00,0.00,0.00,0.00
3955.00,17.06,8.54,48.03,50.00,0.00,0.00,0.00,0.00,6.34,48.03,2.20,0.00,50.00,26.36,20.50,20.69,0.26,0.90,0.00,0.00,0.00,0.00
3956.00,17.20,8.59,48.42,50.00,0.00,0.00,0.00,0.00,6.39,48.42,2.20,0.00,50.00,25.06,20.50,20.73,0.11,0.82,0.00,0.00,0.00,0.00
3957.00,17.32,8.64,48.77,50.00,0.00,0.00,0.00,0.00,6.44,48.77,2.20,0.00,50.00,22.91,20.50,20.74,0.01,0.00,0.00,0.00,0.00,0.00
3958.00,17.36,8.65,48.89,50.00,0.00,0.00,0.00,0.00,6.45,48.89,2.20,0.00,50.00,22.05,20.50,20.71,0.00,0.00,0.00,0.00,0.00,0.00
3959.00,17.40,8.67,48.99,50.00,0.00,0.00,0.00,0.00,6.47,48.99,2.20,0.00,50.00,21.62,20.50,20.69,0.00,0.00,0.00,0.00,0.00,0.00
3960.00,17.43,8.68,49.08,50.00,0.00,0.00,0.00,0.00,6.48,49.08,2.20,0.00,50.00,21.21,20.50,20.66,0.00,0.00,0.00,0.00,0.00,0.00
3961.00,17.47,8.69,49.18,50.00,0.00,0.00,0.00,0.00,6.49,49.18,2.20,0.00,50.00,20.88,20.50,20.63,0.00,0.00,0.00,0.00,0.00,0.00
3962.00,17.50,8.70,49.26,50.00,0.00,0.00,0.00,0.00,6.50,49.26,2.20,0.00,50.00,20.57,20.50,20.61,0.00,0.00,0.00,0.00,0.00,0.00
3963.00,17.53,8.71,49.34,50.00,0.00,0.00,0.00,0.00,6.51,49.34,2.20,0.00,50.00,20.25,20.50,20.58,0.00,0.00,0.00,0.00,0.00,0.00
3964.00,17.55,8.72,49.43,50.00,0.00,0.00,0.00,0.00,6.52,49.43,2.20,0.00,50.00,19.85,20.50,20.56,0.00,0.00,0.00,0.00,0.00,0.00
3965.00,17.58,8.74,49.51,50.00,0.00,0.00,0.00,0.00,6.54,49.51,2.20,0.00,50.00,19.40,20.50,20.54,0.00,0.00,0.00,0.00,0.00,0.00
3966.00,17.61,8.75,49.59,50.00,0.00,0.00,0.00,0.00,6.55,49.59,2.20,0.00,50.00,19.21,20.50,20.52,0.00,0.00,0.00,0.00,0.00,0.00
3967.00,17.64,8.76,49.66,50.00,0.00,0.00,0.00,0.00,6.56,49.66,2.20,0.00,50.00,18.90,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00
3968.00,17.66,8.76,49.73,50.00,0.00,0.00,0.00,0.00,6.56,49.73,2.20,0.00,50.00,18.68,20.50,20.48,0.00,0.00,0.00,0.00,0.00,0.00
3969.00,17.68,8.77,49.79,50.00,0.00,0.00,0.00,0.00,6.57,49.79,2.20,0.00,50.00,18.50,20.50,20.46,0.00,0.00,0.00,0.00,0.00,0.00
3970.00,17.70,8.78,49.84,50.00,0.00,0.00,0.00,0.00,6.58,49.84,2.20,0.00,50.00,18.41,20.50,20.44,0.00,0.00,0.00,0.00,0.00,0.00
3971.00,17.70,8.78,49.84,50.00,0.00,0.00,0.00,0.00,6.58,49.84,2.20,0.00,50.00,18.60,20.50,20.43,0.01,0.00,0.00,0.00,0.00,0.00
3972.00,17.58,8.73,49.49,50.00,0.00,0.00,0.00,0.00,6.53,49.49,2.20,0.00,50.00,20.43,20.50,20.42,0.12,0.86,0.00,0.00,0.00,0.00
3973.00,17.48,8.70,49.22,50.00,0.00,0.00,0.00,0.00,6.50,49.22,2.20,0.00,50.00,21.54,20.50,20.44,0.18,0.90,0.00,0.00,0.00,0.00
3974.00,17.51,8.71,49.29,50.00,0.00,0.00,0.00,0.00,6.51,49.29,2.20,0.00,50.00,21.96,20.50,20.46,0.12,0.85,0.00,0.00,0.00,0.00
3975.00,17.31,8.63,48.75,50.00,0.00,0.00,0.00,0.00,6.43,48.75,2.20,0.00,50.00,23.27,20.50,20.49,0.27,0.92,0.00,0.00,0.00,0.00
3976.00,17.11,8.56,48.17,50.00,0.00,0.00,0.00,0.00,6.36,48.17,2.20,0.00,50.00,25.11,20.50,20.53,0.40,0.92,0.00,0.00,0.00,0.00
3977.00,17.02,8.53,47.92,50.00,0.00,0.00,0.00,0.00,6.33,47.92,2.20,0.00,50.00,26.28,20.50,20.58,0.42,0.91,0.00,0.00,0.00,0.00
3978.00,16.97,8.51,47.79,50.00,0.00,0.00,0.00,0.00,6.31,47.79,2.20,0.00,50.00,26.81,20.50,20.64,0.40,0.91,0.00,0.00,0.00,0.00
3979.00,17.04,8.53,47.98,50.00,0.00,0.00,0.00,0.00,6.33,47.98,2.20,0.00,50.00,26.84,20.50,20.69,0.28,0.90,0.00,0.00,0.00,0.00
3980.00,17.17,8.58,48.34,50.00,0.00,0.00,0.00,0.00,6.38,48.34,2.20,0.00,50.00,25.76,20.50,20.73,0.13,0.84,0.00,0.00,0.00,0.00
3981.00,17.30,8.63,48.72,50.00,0.00,0.00,0.00,0.00,6.43,48.72,2.20,0.00,50.00,23.04,20.50,20.75,0.01,0.00,0.00,0.00,0.00,0.00
3982.00,17.35,8.65,48.86,50.00,0.00,0.00,0.00,0.00,6.45,48.86,2.20,0.00,50.00,21.92,20.50,20.72,0.00,0.00,0.00,0.00,0.00,0.00
3983.00,17.40,8.67,48.98,50.00,0.00,0.00,0.00,0.00,6.47,48.98,2.20,0.00,50.00,21.29,20.50,20.69,0.00,0.00,0.00,0.00,0.00,0.00
3984.00,17.44,8.68,49.10,50.00,0.00,0.00,0.00,0.00,6.48,49.10,2.20,0.00,50.00,20.69,20.50,20.66,0.00,0.00,0.00,0.00,0.00,0.00
3985.00,17.48,8.70,49.22,50.00,0.00,0.00,0.00,0.00,6.50,49.22,2.20,0.00,50.00,20.30,20.50,20.63,0.00,0.00,0.00,0.00,0.00,0.00
3986.00,17.52,8.71,49.32,50.00,0.00,0.00,0.00,0.00,6.51,49.32,2.20,0.00,50.00,20.12,20.50,20.59,0.00,0.00,0.00,0.00,0.00,0.00
3987.00,17.55,8.72,49.41,50.00,0.00,0.00,0.00,0.00,6.52,49.41,2.20,0.00,50.00,19.86,20.50,20.57,0.00,0.00,0.00,0.00,0.00,0.00
3988.00,17.58,8.73,49.49,50.00,0.00,0.00,0.00,0.00,6.53,49.49,2.20,0.00,50.00,19.55,20.50,20.54,0.00,0.00,0.00,0.00,0.00,0.00
3989.00,17.61,8.74,49.58,50.00,0.00,0.00,0.00,0.00,6.54,49.58,2.20,0.00,50.00,18.98,20.50,20.52,0.00,0.00,0.00,0.00,0.00,0.00
3990.00,17.64,8.76,49.67,50.00,0.00,0.00,0.00,0.00,6.56,49.67,2.20,0.00,50.00,18.45,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00
3991.00,17.67,8.77,49.76,50.00,0.00,0.00,0.00,0.00,6.57,49.76,2.20,0.00,50.00,18.07,20.50,20.47,0.00,0.00,0.00,0.00,0.00,0.00
3992.00,17.71,8.78,49.85,50.00,0.00,0.00,0.00,0.00,6.58,49.85,2.20,0.00,50.00,17.73,20.50,20.45,0.00,0.00,0.00,0.00,0.00,0.00
3993.00,17.74,8.79,49.93,50.00,0.00,0.00,0.00,0.00,6.59,49.93,2.20,0.00,50.00,17.42,20.50,20.42,0.00,0.00,0.00,0.00,0.00,0.00
3994.00,17.76,8.80,50.01,50.00,0.00,0.00,0.00,0.00,6.60,50.01,2.20,0.00,50.00,17.15,20.50,20.40,0.00,0.00,0.00,0.00,0.00,0.00
3995.00,17.77,8.80,50.02,50.00,0.00,0.00,0.00,0.00,6.60,50.02,2.20,0.00,50.00,17.30,20.50,20.38,0.02,0.00,0.00,0.00,0.00,0.00
3996.00,17.65,8.76,49.68,50.00,0.00,0.00,0.00,0.00,6.56,49.68,2.20,0.00,50.00,19.18,20.50,20.36,0.13,0.87,0.00,0.00,0.00,0.00
3997.00,17.46,8.69,49.15,50.00,0.00,0.00,0.00,0.00,6.49,49.15,2.20,0.00,50.00,20.54,20.50,20.38,0.28,0.93,0.00,0.00,0.00,0.00
3998.00,17.28,8.62,48.65,50.00,0.00,0.00,0.00,0.00,6.42,48.65,2.20,0.00,50.00,22.29,20.50,20.41,0.40,0.93,0.00,0.00,0.00,0.00
3999.00,17.09,8.55,48.11,50.00,0.00,0.00,0.00,0.00,6.35,48.11,2.20,0.00,50.00,24.36,20.50,20.45,0.52,0.91,0.00,0.00,0.00,0.00
4000.00,16.96,8.50,47.75,50.00,0.00,0.00,0.00,0.00,6.30,47.75,2.20,0.00,50.00,25.74,20.50,20.51,0.56,0.90,0.00,0.00,0.00,0.00
4001.00,16.94,8.50,47.71,50.00,0.00,0.00,0.00,0.00,6.30,47.71,2.20,0.00,50.00,26.54,20.50,20.58,0.50,0.90,0.00,0.00,0.00,0.00
4002.00,17.00,8.52,47.86,50.00,0.00,0.00,0.00,0.00,6.32,47.86,2.20,0.00,50.00,26.73,20.50,20.64,0.38,0.91,0.00,0.00,0.00,0.00
4003.00,17.10,8.55,48.14,50.00,0.00,0.00,0.00,0.00,6.35,48.14,2.20,0.00,50.00,26.87,20.50,20.69,0.23,0.89,0.00,0.00,0.00,0.00
4004.00,17.20,8.59,48.41,50.00,0.00,0.00,0.00,0.00,6.39,48.41,2.20,0.00,50.00,26.64,20.50,20.73,0.09,0.79,0.00,0.00,0.00,0.00
4005.00,17.27,8.62,48.63,50.00,0.00,0.00,0.00,0.00,6.42,48.63,2.20,0.00,50.00,24.83,20.50,20.76,0.01,0.00,0.00,0.00,0.00,0.00
4006.00,17.31,8.63,48.73,50.00,0.00,0.00,0.00,0.00,6.43,48.73,2.20,0.00,50.00,22.92,20.50,20.76,0.00,0.00,0.00,0.00,0.00,0.00
4007.00,17.36,8.65,48.87,50.00,0.00,0.00,0.00,0.00,6.45,48.87,2.20,0.00,50.00,21.14,20.50,20.73,0.00,0.00,0.00,0.00,0.00,0.00
4008.00,17.42,8.67,49.03,50.00,0.00,0.00,0.00,0.00,6.47,49.03,2.20,0.00,50.00,20.28,20.50,20.69,0.00,0.00,0.00,0.00,0.00,0.00
4009.00,17.47,8.69,49.19,50.00,0.00,0.00,0.00,0.00,6.49,49.19,2.20,0.00,50.00,19.81,20.50,20.64,0.00,0.00,0.00,0.00,0.00,0.00
4010.00,17.52,8.71,49.33,50.00,0.00,0.00,0.00,0.00,6.51,49.33,2.20,0.00,50.00,19.33,20.50,20.60,0.00,0.00,0.00,0.00,0.00,0.00
4011.00,17.57,8.73,49.46,50.00,0.00,0.00,0.00,0.00,6.53,49.46,2.20,0.00,50.00,18.89,20.50,20.56,0.00,0.00,0.00,0.00,0.00,0.00
4012.00,17.61,8.74,49.58,50.00,0.00,0.00,0.00,0.00,6.54,49.58,2.20,0.00,50.00,18.45,20.50,20.53,0.00,0.00,0.00,0.00,0.00,0.00
4013.00,17.65,8.76,49.69,50.00,0.00,0.00,0.00,0.00,6.56,49.69,2.20,0.00,50.00,18.10,20.50,20.49,0.00,0.00,0.00,0.00,0.00,0.00
4014.00,17.68,8.77,49.79,50.00,0.00,0.00,0.00,0.00,6.57,49.79,2.20,0.00,50.00,17.91,20.50,20.46,0.00,0.00,0.00,0.00,0.00,0.00
4015.00,17.71,8.78,49.87,50.00,0.00,0.00,0.00,0.00,6.58,49.87,2.20,0.00,50.00,17.70,20.50,20.44,0.00,0.00,0.00,0.00,0.00,0.00
4016.00,17.74,8.79,49.96,50.00,0.00,0.00,0.00,0.00,6.59,49.96,2.20,0.00,50.00,17.25,20.50,20.42,0.00,0.00,0.00,0.00,0.00,0.00
4017.00,17.77,8.81,50.04,50.00,0.00,0.00,0.00,0.00,6.61,50.04,2.20,0.00,50.00,16.94,20.50,20.39,0.00,0.00,0.00,0.00,0.00,0.00
4018.00,17.80,8.82,50.12,50.00,0.00,0.00,0.00,0.00,6.62,50.12,2.20,0.00,50.00,16.46,20.50,20.37,0.00,0.00,0.00,0.00,0.00,0.00
4019.00,17.80,8.82,50.13,50.00,0.00,0.00,0.00,0.00,6.62,50.13,2.20,0.00,50.00,16.56,20.50,20.35,0.02,0.00,0.00,0.00,0.00,0.00
4020.00,17.64,8.76,49.67,50.00,0.00,0.00,0.00,0.00,6.56,49.67,2.20,0.00,50.00,18.94,20.50,20.33,0.17,0.90,0.00,0.00,0.00,0.00
4021.00,17.44,8.68,49.12,50.00,0.00,0.00,0.00,0.00,6.48,49.12,2.20,0.00,50.00,20.40,20.50,20.35,0.32,0.94,0.00,0.00,0.00,0.00
4022.00,17.24,8.61,48.55,50.00,0.00,0.00,0.00,0.00,6.41,48.55,2.20,0.00,50.00,22.46,20.50,20.38,0.46,0.92,0.00,0.00,0.00,0.00
4023.00,17.07,8.55,48.07,50.00,0.00,0.00,0.00,0.00,6.35,48.07,2.20,0.00,50.00,24.44,20.50,20.43,0.55,0.91,0.00,0.00,0.00,0.00
4024.00,16.97,8.51,47.77,50.00,0.00,0.00,0.00,0.00,6.31,47.77,2.20,0.00,50.00,25.27,20.50,20.50,0.57,0.90,0.00,0.00,0.00,0.00
4025.00,17.02,8.53,47.92,50.00,0.00,0.00,0.00,0.00,6.33,47.92,2.20,0.00,50.00,25.35,20.50,20.56,0.45,0.91,0.00,0.00,0.00,0.00
4026.00,17.09,8.55,48.12,50.00,0.00,0.00,0.00,0.00,6.35,48.12,2.20,0.00,50.00,25.01,20.50,20.61,0.34,0.91,0.00,0.00,0.00,0.00
4027.00,17.10,8.56,48.16,50.00,0.00,0.00,0.00,0.00,6.36,48.16,2.20,0.00,50.00,24.56,20.50,20.65,0.29,0.91,0.00,0.00,0.00,0.00
4028.00,17.27,8.62,48.62,50.00,0.00,0.00,0.00,0.00,6.42,48.62,2.20,0.00,50.00,23.22,20.50,20.67,0.13,0.85,0.00,0.00,0.00,0.00
4029.00,17.43,8.68,49.07,50.00,0.00,0.00,0.00,0.00,6.48,49.07,2.20,0.00,50.00,20.53,20.50,20.66,0.01,0.00,0.00,0.00,0.00,0.00
4030.00,17.49,8.70,49.24,50.00,0.00,0.00,0.00,0.00,6.50,49.24,2.20,0.00,50.00,19.59,20.50,20.63,0.00,0.00,0.00,0.00,0.00,0.00
4031.00,17.54,8.72,49.37,50.00,0.00,0.00,0.00,0.00,6.52,49.37,2.20,0.00,50.00,19.20,20.50,20.59,0.00,0.00,0.00,0.00,0.00,0.00
4032.00,17.58,8.73,49.49,50.00,0.00,0.00,0.00,0.00,6.53,49.49,2.20,0.00,50.00,19.02,20.50,20.55,0.00,0.00,0.00,0.00,0.00,0.00
4033.00,17.61,8.75,49.59,50.00,0.00,0.00,0.00,0.00,6.55,49.59,2.20,0.00,50.00,18.70,20.50,20.52,0.00,0.00,0.00,0.00,0.00,0.00
4034.00,17.65,8.76,49.69,50.00,0.00,0.00,0.00,0.00,6.56,49.69,2.20,0.00,50.00,18.32,20.50,20.49,0.00,0.00,0.00,0.00,0.00,0.00
4035.00,17.69,8.77,49.79,50.00,0.00,0.00,0.00,0.00,6.57,49.79,2.20,0.00,50.00,17.72,20.50,20.46,0.00,0.00,0.00,0.00,0.00,0.00
4036.00,17.72,8.78,49.88,50.00,0.00,0.00,0.00,0.00,6.58,49.88,2.20,0.00,50.00,17.74,20.50,20.44,0.00,0.00,0.00,0.00,0.00,0.00
4037.00,17.74,8.79,49.94,50.00,0.00,0.00,0.00,0.00,6.59,49.94,2.20,0.00,50.00,17.73,20.50,20.41,0.00,0.00,0.00,0.00,0.00,0.00
4038.00,17.76,8.80,50.00,50.00,0.00,0.00,0.00,0.00,6.60,50.00,2.20,0.00,50.00,17.60,20.50,20.40,0.00,0.00,0.00,0.00,0.00,0.00
4039.00,17.78,8.81,50.05,50.00,0.00,0.00,0.00,0.00,6.61,50.05,2.20,0.00,50.00,17.33,20.50,20.38,0.00,0.00,0.00,0.00,0.00,0.00
4040.00,17.80,8.81,50.11,50.00,0.00,0.00,0.00,0.00,6.61,50.11,2.20,0.00,50.00,17.17,20.50,20.37,0.00,0.00,0.00,0.00,0.00,0.00
4041.00,17.81,8.82,50.15,50.00,0.00,0.00,0.00,0.00,6.62,50.15,2.20,0.00,50.00,17.05,20.50,20.35,0.00,0.00,0.00,0.00,0.00,0.00
4042.00,17.83,8.83,50.19,50.00,0.00,0.00,0.00,0.00,6.63,50.19,2.20,0.00,50.00,16.90,20.50,20.34,0.00,0.00,0.00,0.00,0.00,0.00
4043.00,17.83,8.82,50.19,50.00,0.00,0.00,0.00,0.00,6.62,50.19,2.20,0.00,50.00,16.87,20.50,20.33,0.01,0.00,0.00,0.00,0.00,0.00
4044.00,17.67,8.77,49.75,50.00,0.00,0.00,0.00,0.00,6.57,49.75,2.20,0.00,50.00,18.77,20.50,20.32,0.15,0.89,0.00,0.00,0.00,0.00
4045.00,17.45,8.69,49.14,50.00,0.00,0.00,0.00,0.00,6.49,49.14,2.20,0.00,50.00,20.25,20.50,20.34,0.33,0.94,0.00,0.00,0.00,0.00
4046.00,17.26,8.61,48.59,50.00,0.00,0.00,0.00,0.00,6.41,48.59,2.20,0.00,50.00,22.23,20.50,20.37,0.46,0.93,0.00,0.00,0.00,0.00
4047.00,17.10,8.55,48.14,50.00,0.00,0.00,0.00,0.00,6.35,48.14,2.20,0.00,50.00,23.68,20.50,20.42,0.54,0.91,0.00,0.00,0.00,0.00
4048.00,17.00,8.52,47.86,50.00,0.00,0.00,0.00,0.00,6.32,47.86,2.20,0.00,50.00,24.66,20.50,20.48,0.57,0.91,0.00,0.00,0.00,0.00
4049.00,16.96,8.50,47.76,50.00,0.00,0.00,0.00,0.00,6.30,47.76,2.20,0.00,50.00,25.20,20.50,20.54,0.53,0.91,0.00,0.00,0.00,0.00
4050.00,17.00,8.52,47.87,50.00,0.00,0.00,0.00,0.00,6.32,47.87,2.20,0.00,50.00,25.39,20.50,20.59,0.44,0.91,0.00,0.00,0.00,0.00
4051.00,17.10,8.56,48.15,50.00,0.00,0.00,0.00,0.00,6.36,48.15,2.20,0.00,50.00,25.12,20.50,20.64,0.30,0.91,0.00,0.00,0.00,0.00
4052.00,17.26,8.61,48.59,50.00,0.00,0.00,0.00,0.00,6.41,48.59,2.20,0.00,50.00,23.98,20.50,20.67,0.13,0.85,0.00,0.00,0.00,0.00
4053.00,17.41,8.67,49.01,50.00,0.00,0.00,0.00,0.00,6.47,49.01,2.20,0.00,50.00,21.25,20.50,20.67,0.01,0.00,0.00,0.00,0.00,0.00
4054.00,17.46,8.69,49.16,50.00,0.00,0.00,0.00,0.00,6.49,49.16,2.20,0.00,50.00,20.32,20.50,20.64,0.00,0.00,0.00,0.00,0.00,0.00
4055.00,17.50,8.71,49.28,50.00,0.00,0.00,0.00,0.00,6.51,49.28,2.20,0.00,50.00,19.82,20.50,20.61,0.00,0.00,0.00,0.00,0.00,0.00
4056.00,17.55,8.72,49.40,50.00,0.00,0.00,0.00,0.00,6.52,49.40,2.20,0.00,50.00,19.38,20.50,20.58,0.00,0.00,0.00,0.00,0.00,0.00
4057.00,17.58,8.74,49.51,50.00,0.00,0.00,0.00,0.00,6.54,49.51,2.20,0.00,50.00,19.02,20.50,20.54,0.00,0.00,0.00,0.00,0.00,0.00
4058.00,17.62,8.75,49.60,50.00,0.00,0.00,0.00,0.00,6.55,49.60,2.20,0.00,50.00,18.84,20.50,20.51,0.00,0.00,0.00,0.00,0.00,0.00
4059.00,17.65,8.76,49.69,50.00,0.00,0.00,0.00,0.00,6.56,49.69,2.20,0.00,50.00,18.63,20.50,20.49,0.00,0.00,0.00,0.00,0.00,0.00
4060.00,17.68,8.77,49.77,50.00,0.00,0.00,0.00,0.00,6.57,49.77,2.20,0.00,50.00,18.31,20.50,20.47,0.00,0.00,0.00,0.00,0.00,0.00
4061.00,17.70,8.78,49.83,50.00,0.00,0.00,0.00,0.00,6.58,49.83,2.20,0.00,50.00,18.27,20.50,20.45,0.00,0.00,0.00,0.00,0.00,0.00
4062.00,17.72,8.78,49.88,50.00,0.00,0.00,0.00,0.00,6.58,49.88,2.20,0.00,50.00,18.28,20.50,20.43,0.00,0.00,0.00,0.00,0.00,0.00
4063.00,17.73,8.79,49.93,50.00,0.00,0.00,0.00,0.00,6.59,49.93,2.20,0.00,50.00,18.15,20.50,20.42,0.00,0.00,0.00,0.00,0.00,0.00
4064.00,17.75,8.80,49.96,50.00,0.00,0.00,0.00,0.00,6.60,49.96,2.20,0.00,50.00,18.12,20.50,20.40,0.00,0.00,0.00,0.00,0.00,0.00
4065.00,17.76,8.80,50.02,50.00,0.00,0.00,0.00,0.00,6.60,50.02,2.20,0.00,50.00,17.43,20.50,20.40,0.00,0.00,0.00,0.00,0.00,0.00
4066.00,17.80,8.82,50.12,50.00,0.00,0.00,0.00,0.00,6.62,50.12,2.20,0.00,50.00,15.93,20.50,20.38,0.00,0.00,0.00,0.00,0.00,0.00
4067.00,17.84,8.83,50.24,50.00,0.00,0.00,0.00,0.00,6.63,50.24,2.20,0.00,50.00,14.90,20.50,20.35,0.00,0.00,0.00,0.00,0.00,0.00
4068.00,17.85,8.83,50.25,50.00,0.00,0.00,0.00,0.00,6.63,50.25,2.20,0.00,50.00,14.82,20.50,20.31,0.04,0.00,0.00,0.00,0.00,0.00
4069.00,17.80,8.82,50.12,50.00,0.00,0.00,0.00,0.00,6.62,50.12,2.20,0.00,50.00,15.09,20.50,20.28,0.12,0.88,0.00,0.00,0.00,0.00
4070.00,17.65,8.76,49.70,50.00,0.00,0.00,0.00,0.00,6.56,49.70,2.20,0.00,50.00,15.84,20.50,20.26,0.27,0.95,0.00,0.00,0.00,0.00
4071.00,17.35,8.65,48.85,50.00,0.00,0.00,0.00,0.00,6.45,48.85,2.20,0.00,50.00,17.34,20.50,20.25,0.56,0.94,0.00,0.00,0.00,0.00
4072.00,17.28,8.62,48.65,50.00,0.00,0.00,0.00,0.00,6.42,48.65,2.20,0.00,50.00,18.39,20.50,20.27,0.60,0.93,0.00,0.00,0.00,0.00
4073.00,17.28,8.62,48.65,50.00,0.00,0.00,0.00,0.00,6.42,48.65,2.20,0.00,50.00,18.85,20.50,20.29,0.57,0.93,0.00,0.00,0.00,0.00
4074.00,17.35,8.65,48.85,50.00,0.00,0.00,0.00,0.00,6.45,48.85,2.20,0.00,50.00,18.78,20.50,20.32,0.47,0.94,0.00,0.00,0.00,0.00
4075.00,17.48,8.70,49.23,50.00,0.00,0.00,0.00,0.00,6.50,49.23,2.20,0.00,50.00,18.27,20.50,20.34,0.32,0.95,0.00,0.00,0.00,0.00
4076.00,17.67,8.77,49.76,50.00,0.00,0.00,0.00,0.00,6.57,49.76,2.20,0.00,50.00,16.99,20.50,20.34,0.15,0.90,0.00,0.00,0.00,0.00
4077.00,17.86,8.84,50.27,50.00,0.00,0.00,0.00,0.00,6.64,50.27,2.20,0.00,50.00,14.49,20.50,20.33,0.01,0.00,0.00,0.00,0.00,0.00
4078.00,17.92,8.86,50.47,50.00,0.00,0.00,0.00,0.00,6.66,50.47,2.20,0.00,50.00,13.46,20.50,20.29,0.00,0.00,0.00,0.00,0.00,0.00
