"heat_source","hour","heat_supply","heat_drain"
"airconditioning",4078.00,0.00,0.84
"airconditioning",4079.00,0.00,1.12
"airconditioning",4080.00,0.00,1.50
"airconditioning",4081.00,0.00,2.11
"airconditioning",4082.00,0.00,2.50
"airconditioning",4083.00,0.00,2.50
"airconditioning",4084.00,0.00,2.50
"airconditioning",4085.00,0.00,2.50
"airconditioning",4086.00,0.00,2.50
"airconditioning",4087.00,0.00,2.50
"airconditioning",4088.00,0.00,2.50
"airconditioning",4089.00,0.00,2.50
"airconditioning",4090.00,0.00,2.50
"airconditioning",4091.00,0.00,2.14
"airconditioning",4092.00,0.00,1.78
"airconditioning",4093.00,0.00,1.52
"airconditioning",4094.00,0.00,1.40
"airconditioning",4095.00,0.00,1.32
"airconditioning",4096.00,0.00,1.23
"airconditioning",4097.00,0.00,1.16
"airconditioning",4098.00,0.00,1.11
"airconditioning",4099.00,0.00,1.07
"airconditioning",4100.00,0.00,1.04
"airconditioning",4101.00,0.00,1.04
"airconditioning",4102.00,0.00,1.15
"airconditioning",4103.00,0.00,1.47
"airconditioning",4104.00,0.00,1.89
"airconditioning",4105.00,0.00,2.30
"airconditioning",4106.00,0.00,2.50
"airconditioning",4107.00,0.00,2.50
"airconditioning",4108.00,0.00,2.50
"airconditioning",4109.00,0.00,2.50
"airconditioning",4110.00,0.00,2.50
"airconditioning",4111.00,0.00,2.50
"airconditioning",4112.00,0.00,2.50
"airconditioning",4113.00,0.00,2.15
"airconditioning",4114.00,0.00,1.95
"airconditioning",4115.00,0.00,1.81
"airconditioning",4116.00,0.00,1.68
"airconditioning",4117.00,0.00,1.52
"airconditioning",4118.00,0.00,1.43
"airconditioning",4119.00,0.00,1.37
"airconditioning",4120.00,0.00,1.31
"airconditioning",4121.00,0.00,1.27
"airconditioning",4122.00,0.00,1.23
"airconditioning",4123.00,0.00,1.20
"airconditioning",4124.00,0.00,1.16
"airconditioning",4125.00,0.00,1.17
"airconditioning",4126.00,0.00,1.26
"airconditioning",4127.00,0.00,1.31
"airconditioning",4128.00,0.00,1.41
"airconditioning",4129.00,0.00,1.57
"airconditioning",4130.00,0.00,1.71
"airconditioning",4131.00,0.00,1.88
"airconditioning",4132.00,0.00,2.50
"airconditioning",4133.00,0.00,2.50
"airconditioning",4134.00,0.00,2.50
"airconditioning",4135.00,0.00,2.50
"airconditioning",4136.00,0.00,2.50
"airconditioning",4137.00,0.00,2.50
"airconditioning",4138.00,0.00,2.50
"airconditioning",4139.00,0.00,2.50
"airconditioning",4140.00,0.00,2.04
"airconditioning",4141.00,0.00,1.64
"airconditioning",4142.00,0.00,1.45
"airconditioning",4143.00,0.00,1.32
"airconditioning",4144.00,0.00,1.21
"airconditioning",4145.00,0.00,1.10
"airconditioning",4146.00,0.00,1.00
"airconditioning",4147.00,0.00,0.91
"airconditioning",4148.00,0.00,0.83
"airconditioning",4149.00,0.00,0.83
"airconditioning",4150.00,0.00,1.02
"airconditioning",4151.00,0.00,1.25
"airconditioning",4152.00,0.00,1.46
"airconditioning",4153.00,0.00,2.17
"airconditioning",4154.00,0.00,2.50
"airconditioning",4155.00,0.00,2.50
"airconditioning",4156.00,0.00,2.50
"airconditioning",4157.00,0.00,2.50
"airconditioning",4158.00,0.00,2.50
"airconditioning",4159.00,0.00,2.50
"airconditioning",4160.00,0.00,2.50
"airconditioning",4161.00,0.00,2.50
"airconditioning",4162.00,0.00,2.50
"airconditioning",4163.00,0.00,2.50
"airconditioning",4164.00,0.00,2.50
"airconditioning",4165.00,0.00,2.20
"airconditioning",4166.00,0.00,2.02
"airconditioning",4167.00,0.00,1.90
"airconditioning",4168.00,0.00,1.78
"airconditioning",4169.00,0.00,1.65
"airconditioning",4170.00,0.00,1.53
"airconditioning",4171.00,0.00,1.39
"airconditioning",4172.00,0.00,1.24
"airconditioning",4173.00,0.00,1.18
"airconditioning",4174.00,0.00,1.33
"airconditioning",4175.00,0.00,1.79
"airconditioning",4176.00,0.00,2.20
"airconditioning",4177.00,0.00,2.50
"airconditioning",4178.00,0.00,2.50
"airconditioning",4179.00,0.00,2.50
"airconditioning",4180.00,0.00,2.50
"airconditioning",4181.00,0.00,2.50
"airconditioning",4182.00,0.00,2.50
"airconditioning",4183.00,0.00,2.50
"airconditioning",4184.00,0.00,2.50
"airconditioning",4185.00,0.00,2.46
"airconditioning",4186.00,0.00,2.09
"airconditioning",4187.00,0.00,1.76
"airconditioning",4188.00,0.00,1.45
"airconditioning",4189.00,0.00,1.17
"airconditioning",4190.00,0.00,1.01
"airconditioning",4191.00,0.00,0.90
"airconditioning",4192.00,0.00,0.79
"airconditioning",4193.00,0.00,0.68
"airconditioning",4194.00,0.00,0.58
"airconditioning",4195.00,0.00,0.48
"airconditioning",4196.00,0.00,0.40
"airconditioning",4197.00,0.00,0.40
"airconditioning",4198.00,0.00,0.66
"airconditioning",4199.00,0.00,1.08
"airconditioning",4200.00,0.00,1.53
"airconditioning",4201.00,0.00,1.93
"airconditioning",4202.00,0.00,2.16
"airconditioning",4203.00,0.00,2.41
"airconditioning",4204.00,0.00,2.50
"airconditioning",4205.00,0.00,2.50
"airconditioning",4206.00,0.00,2.50
"airconditioning",4207.00,0.00,2.50
"airconditioning",4208.00,0.00,2.50
"airconditioning",4209.00,0.00,2.50
"airconditioning",4210.00,0.00,2.27
"airconditioning",4211.00,0.00,1.98
"airconditioning",4212.00,0.00,1.65
"airconditioning",4213.00,0.00,1.32
"airconditioning",4214.00,0.00,1.15
"airconditioning",4215.00,0.00,1.07
"airconditioning",4216.00,0.00,1.02
"airconditioning",4217.00,0.00,0.98
"airconditioning",4218.00,0.00,0.95
"airconditioning",4219.00,0.00,0.92
"airconditioning",4220.00,0.00,0.88
"airconditioning",4221.00,0.00,0.89
"airconditioning",4222.00,0.00,0.98
"airconditioning",4223.00,0.00,1.25
"airconditioning",4224.00,0.00,1.80
"airconditioning",4225.00,0.00,2.15
"airconditioning",4226.00,0.00,2.45
"airconditioning",4227.00,0.00,2.50
"airconditioning",4228.00,0.00,2.50
"airconditioning",4229.00,0.00,2.36
"airconditioning",4230.00,0.00,2.22
"airconditioning",4231.00,0.00,2.22
"airconditioning",4232.00,0.00,2.25
"airconditioning",4233.00,0.00,2.09
"airconditioning",4234.00,0.00,1.85
"airconditioning",4235.00,0.00,1.70
"airconditioning",4236.00,0.00,1.56
"airconditioning",4237.00,0.00,1.41
"airconditioning",4238.00,0.00,1.30
"airconditioning",4239.00,0.00,1.22
"airconditioning",4240.00,0.00,1.14
"airconditioning",4241.00,0.00,1.07
"airconditioning",4242.00,0.00,1.01
"airconditioning",4243.00,0.00,0.95
"airconditioning",4244.00,0.00,0.91
"airconditioning",4245.00,0.00,0.94
"airconditioning",4246.00,0.00,1.16
"airconditioning",4247.00,0.00,1.58
"airconditioning",4248.00,0.00,2.21
"airconditioning",4249.00,0.00,2.50
"airconditioning",4250.00,0.00,2.50
"airconditioning",4251.00,0.00,2.50
"airconditioning",4252.00,0.00,2.50
"airconditioning",4253.00,0.00,2.50
"airconditioning",4254.00,0.00,2.50
"airconditioning",4255.00,0.00,2.50
"airconditioning",4256.00,0.00,2.50
"airconditioning",4257.00,0.00,2.50
"airconditioning",4258.00,0.00,2.47
"airconditioning",4259.00,0.00,2.21
"airconditioning",4260.00,0.00,1.95
"airconditioning",4261.00,0.00,1.69
"airconditioning",4262.00,0.00,1.53
"airconditioning",4263.00,0.00,1.40
"airconditioning",4264.00,0.00,1.31
"airconditioning",4265.00,0.00,1.25
"airconditioning",4266.00,0.00,1.22
"airconditioning",4267.00,0.00,1.19
"airconditioning",4268.00,0.00,1.17
"airconditioning",4269.00,0.00,1.22
"airconditioning",4270.00,0.00,1.52
"airconditioning",4271.00,0.00,1.95
"airconditioning",4272.00,0.00,2.34
"airconditioning",4273.00,0.00,2.50
"airconditioning",4274.00,0.00,2.50
"airconditioning",4275.00,0.00,2.50
"airconditioning",4276.00,0.00,2.50
"airconditioning",4277.00,0.00,2.50
"airconditioning",4278.00,0.00,2.50
"airconditioning",4279.00,0.00,2.50
"airconditioning",4280.00,0.00,2.50
"airconditioning",4281.00,0.00,2.43
"airconditioning",4282.00,0.00,2.17
"airconditioning",4283.00,0.00,1.89
"airconditioning",4284.00,0.00,1.66
"airconditioning",4285.00,0.00,1.50
"airconditioning",4286.00,0.00,1.40
"airconditioning",4287.00,0.00,1.32
"airconditioning",4288.00,0.00,1.26
"airconditioning",4289.00,0.00,1.19
"airconditioning",4290.00,0.00,1.10
"airconditioning",4291.00,0.00,1.00
"airconditioning",4292.00,0.00,0.91
"airconditioning",4293.00,0.00,0.91
"airconditioning",4294.00,0.00,1.20
"airconditioning",4295.00,0.00,1.63
"airconditioning",4296.00,0.00,1.95
"airconditioning",4297.00,0.00,1.79
"airconditioning",4298.00,0.00,1.99
"airconditioning",4299.00,0.00,1.95
"airconditioning",4300.00,0.00,2.05
"airconditioning",4301.00,0.00,2.34
"airconditioning",4302.00,0.00,2.49
"airconditioning",4303.00,0.00,2.50
"airconditioning",4304.00,0.00,2.50
"airconditioning",4305.00,0.00,2.50
"airconditioning",4306.00,0.00,2.47
"airconditioning",4307.00,0.00,2.41
"airconditioning",4308.00,0.00,2.14
"airconditioning",4309.00,0.00,1.84
"airconditioning",4310.00,0.00,1.71
"airconditioning",4311.00,0.00,1.63
"airconditioning",4312.00,0.00,1.54
"airconditioning",4313.00,0.00,1.45
"airconditioning",4314.00,0.00,1.36
"airconditioning",4315.00,0.00,1.28
"airconditioning",4316.00,0.00,1.23
"airconditioning",4317.00,0.00,1.24
"airconditioning",4318.00,0.00,1.48
"airconditioning",4319.00,0.00,1.87
"airconditioning",4320.00,0.00,2.46
"airconditioning",4321.00,0.00,2.50
"airconditioning",4322.00,0.00,2.50
"airconditioning",4323.00,0.00,2.50
"airconditioning",4324.00,0.00,2.50
"airconditioning",4325.00,0.00,2.50
"airconditioning",4326.00,0.00,2.50
"airconditioning",4327.00,0.00,2.50
"airconditioning",4328.00,0.00,2.50
"airconditioning",4329.00,0.00,2.50
"airconditioning",4330.00,0.00,2.50
"airconditioning",4331.00,0.00,2.50
"airconditioning",4332.00,0.00,2.40
"airconditioning",4333.00,0.00,2.02
"airconditioning",4334.00,0.00,1.82
"airconditioning",4335.00,0.00,1.70
"airconditioning",4336.00,0.00,1.57
"airconditioning",4337.00,0.00,1.46
"airconditioning",4338.00,0.00,1.38
"airconditioning",4339.00,0.00,1.31
"airconditioning",4340.00,0.00,1.24
"airconditioning",4341.00,0.00,1.23
"airconditioning",4342.00,0.00,1.45
"airconditioning",4343.00,0.00,1.86
"airconditioning",4344.00,0.00,2.14
"airconditioning",4345.00,0.00,2.50
"airconditioning",4346.00,0.00,2.50
"airconditioning",4347.00,0.00,2.50
"airconditioning",4348.00,0.00,2.50
"airconditioning",4349.00,0.00,2.50
"airconditioning",4350.00,0.00,2.50
"airconditioning",4351.00,0.00,2.50
"airconditioning",4352.00,0.00,2.50
"airconditioning",4353.00,0.00,2.50
"airconditioning",4354.00,0.00,2.50
"airconditioning",4355.00,0.00,2.50
"airconditioning",4356.00,0.00,2.22
"airconditioning",4357.00,0.00,1.79
"airconditioning",4358.00,0.00,1.55
"airconditioning",4359.00,0.00,1.38
"airconditioning",4360.00,0.00,1.22
"airconditioning",4361.00,0.00,1.07
"airconditioning",4362.00,0.00,0.94
"airconditioning",4363.00,0.00,0.83
"airconditioning",4364.00,0.00,0.73
"airconditioning",4365.00,0.00,0.73
"airconditioning",4366.00,0.00,1.01
"airconditioning",4367.00,0.00,1.43
"airconditioning",4368.00,0.00,1.77
"airconditioning",4369.00,0.00,2.20
"airconditioning",4370.00,0.00,2.50
"airconditioning",4371.00,0.00,2.50
"airconditioning",4372.00,0.00,2.50
"airconditioning",4373.00,0.00,2.50
"airconditioning",4374.00,0.00,2.50
"airconditioning",4375.00,0.00,2.50
"airconditioning",4376.00,0.00,2.50
"airconditioning",4377.00,0.00,2.50
"airconditioning",4378.00,0.00,2.27
"airconditioning",4379.00,0.00,1.94
"airconditioning",4380.00,0.00,1.78
"airconditioning",4381.00,0.00,1.61
"airconditioning",4382.00,0.00,1.38
"airconditioning",4383.00,0.00,1.17
"airconditioning",4384.00,0.00,0.99
"airconditioning",4385.00,0.00,0.85
"airconditioning",4386.00,0.00,0.73
"airconditioning",4387.00,0.00,0.63
"airconditioning",4388.00,0.00,0.53
"airconditioning",4389.00,0.00,0.52
"airconditioning",4390.00,0.00,0.74
"airconditioning",4391.00,0.00,1.02
"airconditioning",4392.00,0.00,1.38
"airconditioning",4393.00,0.00,1.62
"airconditioning",4394.00,0.00,1.69
"airconditioning",4395.00,0.00,1.86
"airconditioning",4396.00,0.00,2.07
"airconditioning",4397.00,0.00,2.16
"airconditioning",4398.00,0.00,2.20
"airconditioning",4399.00,0.00,2.30
"airconditioning",4400.00,0.00,2.33
"airconditioning",4401.00,0.00,2.26
"airconditioning",4402.00,0.00,1.96
"airconditioning",4403.00,0.00,1.63
"airconditioning",4404.00,0.00,1.27
"airconditioning",4405.00,0.00,0.94
"airconditioning",4406.00,0.00,0.77
"airconditioning",4407.00,0.00,0.66
"airconditioning",4408.00,0.00,0.55
"airconditioning",4409.00,0.00,0.45
"airconditioning",4410.00,0.00,0.36
"airconditioning",4411.00,0.00,0.28
"airconditioning",4412.00,0.00,0.23
"airconditioning",4413.00,0.00,0.23
"airconditioning",4414.00,0.00,0.40
"airconditioning",4415.00,0.00,0.64
"airconditioning",4416.00,0.00,0.92
"airconditioning",4417.00,0.00,1.48
"airconditioning",4418.00,0.00,1.93
"airconditioning",4419.00,0.00,2.06
"airconditioning",4420.00,0.00,2.14
"airconditioning",4421.00,0.00,2.04
"airconditioning",4422.00,0.00,2.16
"airconditioning",4423.00,0.00,2.23
"airconditioning",4424.00,0.00,2.26
"airconditioning",4425.00,0.00,2.21
"airconditioning",4426.00,0.00,2.01
"airconditioning",4427.00,0.00,1.62
"airconditioning",4428.00,0.00,1.29
"airconditioning",4429.00,0.00,1.08
"airconditioning",4430.00,0.00,0.97
"airconditioning",4431.00,0.00,0.90
"airconditioning",4432.00,0.00,0.83
"airconditioning",4433.00,0.00,0.77
"airconditioning",4434.00,0.00,0.72
"airconditioning",4435.00,0.00,0.67
"airconditioning",4436.00,0.00,0.63
"airconditioning",4437.00,0.00,0.64
"airconditioning",4438.00,0.00,0.83
"airconditioning",4439.00,0.00,1.18
"airconditioning",4440.00,0.00,1.70
"airconditioning",4441.00,0.00,2.32
"airconditioning",4442.00,0.00,2.50
"airconditioning",4443.00,0.00,2.50
"airconditioning",4444.00,0.00,2.50
"airconditioning",4445.00,0.00,2.50
"airconditioning",4446.00,0.00,2.50
"airconditioning",4447.00,0.00,2.50
"airconditioning",4448.00,0.00,2.50
"airconditioning",4449.00,0.00,2.50
"airconditioning",4450.00,0.00,2.49
"airconditioning",4451.00,0.00,2.26
"airconditioning",4452.00,0.00,1.92
"airconditioning",4453.00,0.00,1.61
"airconditioning",4454.00,0.00,1.46
"airconditioning",4455.00,0.00,1.35
"airconditioning",4456.00,0.00,1.24
"airconditioning",4457.00,0.00,1.15
"airconditioning",4458.00,0.00,1.07
"airconditioning",4459.00,0.00,1.01
"airconditioning",4460.00,0.00,0.97
"airconditioning",4461.00,0.00,0.96
"airconditioning",4462.00,0.00,1.15
"airconditioning",4463.00,0.00,1.62
"airconditioning",4464.00,0.00,2.09
"airconditioning",4465.00,0.00,2.50
"airconditioning",4466.00,0.00,2.50
"airconditioning",4467.00,0.00,2.50
"airconditioning",4468.00,0.00,2.50
"airconditioning",4469.00,0.00,2.50
"airconditioning",4470.00,0.00,2.50
"airconditioning",4471.00,0.00,2.50
"airconditioning",4472.00,0.00,2.50
"airconditioning",4473.00,0.00,2.39
"airconditioning",4474.00,0.00,1.90
"airconditioning",4475.00,0.00,1.50
"airconditioning",4476.00,0.00,1.24
"airconditioning",4477.00,0.00,1.05
"airconditioning",4478.00,0.00,0.92
"airconditioning",4479.00,0.00,0.80
"airconditioning",4480.00,0.00,0.69
"airconditioning",4481.00,0.00,0.59
"airconditioning",4482.00,0.00,0.50
"airconditioning",4483.00,0.00,0.42
"airconditioning",4484.00,0.00,0.34
"airconditioning",4485.00,0.00,0.34
"airconditioning",4486.00,0.00,0.58
"airconditioning",4487.00,0.00,1.02
"airconditioning",4488.00,0.00,1.31
"airconditioning",4489.00,0.00,1.75
"airconditioning",4490.00,0.00,2.11
"airconditioning",4491.00,0.00,1.71
"airconditioning",4492.00,0.00,1.63
"airconditioning",4493.00,0.00,1.76
"airconditioning",4494.00,0.00,1.64
"airconditioning",4495.00,0.00,1.61
"airconditioning",4496.00,0.00,1.49
"airconditioning",4497.00,0.00,1.42
"airconditioning",4498.00,0.00,1.35
"airconditioning",4499.00,0.00,1.22
"airconditioning",4500.00,0.00,1.13
"airconditioning",4501.00,0.00,0.98
"airconditioning",4502.00,0.00,0.93
"airconditioning",4503.00,0.00,0.91
"airconditioning",4504.00,0.00,0.87
"airconditioning",4505.00,0.00,0.83
"airconditioning",4506.00,0.00,0.79
"airconditioning",4507.00,0.00,0.74
"airconditioning",4508.00,0.00,0.68
"airconditioning",4509.00,0.00,0.67
"airconditioning",4510.00,0.00,0.82
"airconditioning",4511.00,0.00,1.01
"airconditioning",4512.00,0.00,1.23
"airconditioning",4513.00,0.00,1.42
"airconditioning",4514.00,0.00,1.60
"airconditioning",4515.00,0.00,1.87
"airconditioning",4516.00,0.00,2.15
"airconditioning",4517.00,0.00,2.41
"airconditioning",4518.00,0.00,2.50
"airconditioning",4519.00,0.00,2.44
"airconditioning",4520.00,0.00,2.40
"airconditioning",4521.00,0.00,2.28
"airconditioning",4522.00,0.00,1.98
"airconditioning",4523.00,0.00,1.59
"airconditioning",4524.00,0.00,1.25
"airconditioning",4525.00,0.00,0.95
"airconditioning",4526.00,0.00,0.80
"airconditioning",4527.00,0.00,0.70
"airconditioning",4528.00,0.00,0.60
"airconditioning",4529.00,0.00,0.50
"airconditioning",4530.00,0.00,0.41
"airconditioning",4531.00,0.00,0.34
"airconditioning",4532.00,0.00,0.27
"airconditioning",4533.00,0.00,0.25
"airconditioning",4534.00,0.00,0.43
"airconditioning",4535.00,0.00,0.75
"airconditioning",4536.00,0.00,1.13
"airconditioning",4537.00,0.00,1.49
"airconditioning",4538.00,0.00,1.93
"airconditioning",4539.00,0.00,2.36
"airconditioning",4540.00,0.00,2.47
"airconditioning",4541.00,0.00,2.37
"airconditioning",4542.00,0.00,1.98
"airconditioning",4543.00,0.00,1.67
"airconditioning",4544.00,0.00,1.46
"airconditioning",4545.00,0.00,1.38
"airconditioning",4546.00,0.00,1.28
"airconditioning",4547.00,0.00,1.12
"airconditioning",4548.00,0.00,0.97
"airconditioning",4549.00,0.00,0.84
"airconditioning",4550.00,0.00,0.78
"airconditioning",4551.00,0.00,0.73
"airconditioning",4552.00,0.00,0.70
"airconditioning",4553.00,0.00,0.66
"airconditioning",4554.00,0.00,0.63
"airconditioning",4555.00,0.00,0.61
"airconditioning",4556.00,0.00,0.59
"airconditioning",4557.00,0.00,0.59
"airconditioning",4558.00,0.00,0.69
"airconditioning",4559.00,0.00,0.82
"airconditioning",4560.00,0.00,0.91
"airconditioning",4561.00,0.00,1.00
"airconditioning",4562.00,0.00,1.23
"airconditioning",4563.00,0.00,1.50
"airconditioning",4564.00,0.00,1.72
"airconditioning",4565.00,0.00,1.80
"airconditioning",4566.00,0.00,1.78
"airconditioning",4567.00,0.00,1.82
"airconditioning",4568.00,0.00,1.80
"airconditioning",4569.00,0.00,1.78
"airconditioning",4570.00,0.00,1.73
"airconditioning",4571.00,0.00,1.56
"airconditioning",4572.00,0.00,1.32
"airconditioning",4573.00,0.00,1.05
"airconditioning",4574.00,0.00,0.89
"airconditioning",4575.00,0.00,0.76
"airconditioning",4576.00,0.00,0.63
"airconditioning",4577.00,0.00,0.50
"airconditioning",4578.00,0.00,0.40
"airconditioning",4579.00,0.00,0.31
"airconditioning",4580.00,0.00,0.24
"airconditioning",4581.00,0.00,0.24
"airconditioning",4582.00,0.00,0.56
"airconditioning",4583.00,0.00,1.10
"airconditioning",4584.00,0.00,1.65
"airconditioning",4585.00,0.00,2.15
"airconditioning",4586.00,0.00,2.50
"airconditioning",4587.00,0.00,2.50
"airconditioning",4588.00,0.00,2.50
"airconditioning",4589.00,0.00,2.50
"airconditioning",4590.00,0.00,2.50
"airconditioning",4591.00,0.00,2.50
"airconditioning",4592.00,0.00,2.50
"airconditioning",4593.00,0.00,2.50
"airconditioning",4594.00,0.00,2.21
"airconditioning",4595.00,0.00,1.90
"airconditioning",4596.00,0.00,1.63
"airconditioning",4597.00,0.00,1.40
"airconditioning",4598.00,0.00,1.28
"airconditioning",4599.00,0.00,1.17
"airconditioning",4600.00,0.00,1.07
"airconditioning",4601.00,0.00,0.97
"airconditioning",4602.00,0.00,0.87
"airconditioning",4603.00,0.00,0.78
"airconditioning",4604.00,0.00,0.71
"airconditioning",4605.00,0.00,0.68
"airconditioning",4606.00,0.00,0.86
"airconditioning",4607.00,0.00,1.22
"airconditioning",4608.00,0.00,1.68
"airconditioning",4609.00,0.00,2.08
"airconditioning",4610.00,0.00,2.41
"airconditioning",4611.00,0.00,2.50
"airconditioning",4612.00,0.00,2.50
"airconditioning",4613.00,0.00,2.50
"airconditioning",4614.00,0.00,2.50
"airconditioning",4615.00,0.00,2.50
"airconditioning",4616.00,0.00,2.50
"airconditioning",4617.00,0.00,2.39
"airconditioning",4618.00,0.00,2.27
"airconditioning",4619.00,0.00,2.22
"airconditioning",4620.00,0.00,1.96
"airconditioning",4621.00,0.00,1.80
"airconditioning",4622.00,0.00,1.72
"airconditioning",4623.00,0.00,1.66
"airconditioning",4624.00,0.00,1.60
"airconditioning",4625.00,0.00,1.53
"airconditioning",4626.00,0.00,1.47
"airconditioning",4627.00,0.00,1.40
"airconditioning",4628.00,0.00,1.33
"airconditioning",4629.00,0.00,1.26
"airconditioning",4630.00,0.00,1.33
"airconditioning",4631.00,0.00,1.63
"airconditioning",4632.00,0.00,2.21
"airconditioning",4633.00,0.00,2.50
"airconditioning",4634.00,0.00,2.50
"airconditioning",4635.00,0.00,2.50
"airconditioning",4636.00,0.00,2.50
"airconditioning",4637.00,0.00,2.50
"airconditioning",4638.00,0.00,2.50
"airconditioning",4639.00,0.00,2.50
"airconditioning",4640.00,0.00,2.50
"airconditioning",4641.00,0.00,2.50
"airconditioning",4642.00,0.00,2.20
"airconditioning",4643.00,0.00,1.82
"airconditioning",4644.00,0.00,1.49
"airconditioning",4645.00,0.00,1.24
"airconditioning",4646.00,0.00,1.10
"airconditioning",4647.00,0.00,0.99
"airconditioning",4648.00,0.00,0.87
"airconditioning",4649.00,0.00,0.76
"airconditioning",4650.00,0.00,0.65
"airconditioning",4651.00,0.00,0.54
"airconditioning",4652.00,0.00,0.45
"airconditioning",4653.00,0.00,0.38
"airconditioning",4654.00,0.00,0.49
"airconditioning",4655.00,0.00,0.85
"airconditioning",4656.00,0.00,1.26
"airconditioning",4657.00,0.00,1.63
"airconditioning",4658.00,0.00,1.88
"airconditioning",4659.00,0.00,2.01
"airconditioning",4660.00,0.00,2.39
"airconditioning",4661.00,0.00,2.50
"airconditioning",4662.00,0.00,2.50
"airconditioning",4663.00,0.00,2.50
"airconditioning",4664.00,0.00,2.50
"airconditioning",4665.00,0.00,2.50
"airconditioning",4666.00,0.00,2.27
"airconditioning",4667.00,0.00,1.81
"airconditioning",4668.00,0.00,1.42
"airconditioning",4669.00,0.00,1.17
"airconditioning",4670.00,0.00,1.02
"airconditioning",4671.00,0.00,0.91
"airconditioning",4672.00,0.00,0.80
"airconditioning",4673.00,0.00,0.70
"airconditioning",4674.00,0.00,0.61
"airconditioning",4675.00,0.00,0.52
"airconditioning",4676.00,0.00,0.45
"airconditioning",4677.00,0.00,0.42
"airconditioning",4678.00,0.00,0.59
"airconditioning",4679.00,0.00,0.84
"airconditioning",4680.00,0.00,1.44
"airconditioning",4681.00,0.00,2.05
"airconditioning",4682.00,0.00,2.32
"airconditioning",4683.00,0.00,2.43
"airconditioning",4684.00,0.00,2.50
"airconditioning",4685.00,0.00,2.50
"airconditioning",4686.00,0.00,2.50
"airconditioning",4687.00,0.00,2.44
"airconditioning",4688.00,0.00,2.19
"airconditioning",4689.00,0.00,2.04
"airconditioning",4690.00,0.00,1.74
"airconditioning",4691.00,0.00,1.60
"airconditioning",4692.00,0.00,1.49
"airconditioning",4693.00,0.00,1.33
"airconditioning",4694.00,0.00,1.24
"airconditioning",4695.00,0.00,1.16
"airconditioning",4696.00,0.00,1.09
"airconditioning",4697.00,0.00,1.02
"airconditioning",4698.00,0.00,0.97
"airconditioning",4699.00,0.00,0.93
"airconditioning",4700.00,0.00,0.89
"airconditioning",4701.00,0.00,0.88
"airconditioning",4702.00,0.00,1.07
"airconditioning",4703.00,0.00,1.43
"airconditioning",4704.00,0.00,1.95
"airconditioning",4705.00,0.00,2.50
"airconditioning",4706.00,0.00,2.50
"airconditioning",4707.00,0.00,2.50
"airconditioning",4708.00,0.00,2.50
"airconditioning",4709.00,0.00,2.50
"airconditioning",4710.00,0.00,2.50
"airconditioning",4711.00,0.00,2.50
"airconditioning",4712.00,0.00,2.50
"airconditioning",4713.00,0.00,2.50
"airconditioning",4714.00,0.00,2.50
"airconditioning",4715.00,0.00,2.39
"airconditioning",4716.00,0.00,2.12
"airconditioning",4717.00,0.00,1.87
"airconditioning",4718.00,0.00,1.75
"airconditioning",4719.00,0.00,1.65
"airconditioning",4720.00,0.00,1.56
"airconditioning",4721.00,0.00,1.48
"airconditioning",4722.00,0.00,1.42
"airconditioning",4723.00,0.00,1.37
"airconditioning",4724.00,0.00,1.33
"airconditioning",4725.00,0.00,1.30
"airconditioning",4726.00,0.00,1.34
"airconditioning",4727.00,0.00,1.49
"airconditioning",4728.00,0.00,1.76
"airconditioning",4729.00,0.00,2.01
"airconditioning",4730.00,0.00,2.50
"airconditioning",4731.00,0.00,2.50
"airconditioning",4732.00,0.00,2.50
"airconditioning",4733.00,0.00,2.50
"airconditioning",4734.00,0.00,2.50
"airconditioning",4735.00,0.00,2.50
"airconditioning",4736.00,0.00,2.50
"airconditioning",4737.00,0.00,2.50
"airconditioning",4738.00,0.00,2.50
"airconditioning",4739.00,0.00,2.32
"airconditioning",4740.00,0.00,1.92
"airconditioning",4741.00,0.00,1.56
"airconditioning",4742.00,0.00,1.36
"airconditioning",4743.00,0.00,1.15
"airconditioning",4744.00,0.00,0.95
"airconditioning",4745.00,0.00,0.77
"airconditioning",4746.00,0.00,0.62
"airconditioning",4747.00,0.00,0.50
"airconditioning",4748.00,0.00,0.40
"airconditioning",4749.00,0.00,0.35
"airconditioning",4750.00,0.00,0.54
"airconditioning",4751.00,0.00,0.88
"airconditioning",4752.00,0.00,1.30
"airconditioning",4753.00,0.00,1.79
"airconditioning",4754.00,0.00,2.23
"airconditioning",4755.00,0.00,2.50
"airconditioning",4756.00,0.00,2.50
"airconditioning",4757.00,0.00,2.50
"airconditioning",4758.00,0.00,2.50
"airconditioning",4759.00,0.00,2.50
"airconditioning",4760.00,0.00,2.50
"airconditioning",4761.00,0.00,2.50
"airconditioning",4762.00,0.00,2.42
"airconditioning",4763.00,0.00,1.89
"airconditioning",4764.00,0.00,1.54
"airconditioning",4765.00,0.00,1.30
"airconditioning",4766.00,0.00,1.20
"airconditioning",4767.00,0.00,1.11
"airconditioning",4768.00,0.00,1.03
"airconditioning",4769.00,0.00,0.95
"airconditioning",4770.00,0.00,0.88
"airconditioning",4771.00,0.00,0.81
"airconditioning",4772.00,0.00,0.76
"airconditioning",4773.00,0.00,0.74
"airconditioning",4774.00,0.00,0.92
"airconditioning",4775.00,0.00,1.15
