"hour","heat_demand","mining_revenue","total_heating_cost_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour"
5593.00,0.20,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.20
5594.00,0.16,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.16
5595.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5596.00,0.12,0.04,0.01,0.00,0.00,0.00,0.00,0.01,0.12
5597.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5598.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5599.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5600.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5601.00,0.43,0.16,0.04,0.00,0.00,0.00,0.00,0.04,0.43
5602.00,0.56,0.21,0.06,0.00,0.00,0.00,0.00,0.06,0.56
5603.00,0.65,0.24,0.07,0.00,0.00,0.00,0.00,0.07,0.65
5604.00,0.65,0.24,0.07,0.00,0.00,0.00,0.00,0.07,0.65
5605.00,0.60,0.22,0.06,0.00,0.00,0.00,0.00,0.06,0.60
5606.00,0.49,0.18,0.05,0.00,0.00,0.00,0.00,0.05,0.49
5607.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5608.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5609.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5610.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5611.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5612.00,0.37,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.37
5613.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5614.00,0.34,0.13,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5615.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5616.00,0.24,0.09,0.02,0.00,0.00,0.00,0.00,0.02,0.24
5617.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5618.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5619.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5620.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5621.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5622.00,0.25,0.09,0.03,0.00,0.00,0.00,0.00,0.03,0.25
5623.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5624.00,0.46,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.46
5625.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5626.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5627.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5628.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5629.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5630.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.31
5631.00,0.29,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5632.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5633.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5634.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5635.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5636.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5637.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5638.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5639.00,0.34,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5640.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5641.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5642.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5643.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5644.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5645.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5646.00,0.25,0.09,0.03,0.00,0.00,0.00,0.00,0.03,0.25
5647.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5648.00,0.46,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.46
5649.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5650.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5651.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5652.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5653.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5654.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.31
5655.00,0.29,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5656.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5657.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5658.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5659.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5660.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5661.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5662.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5663.00,0.34,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5664.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5665.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5666.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5667.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5668.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5669.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5670.00,0.25,0.09,0.03,0.00,0.00,0.00,0.00,0.03,0.25
5671.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5672.00,0.46,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.46
5673.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5674.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5675.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5676.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5677.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5678.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.31
5679.00,0.29,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5680.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5681.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5682.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5683.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5684.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5685.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5686.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5687.00,0.34,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5688.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5689.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5690.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5691.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5692.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5693.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5694.00,0.25,0.09,0.03,0.00,0.00,0.00,0.00,0.03,0.25
5695.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5696.00,0.46,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.46
5697.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5698.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5699.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5700.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5701.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5702.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.31
5703.00,0.29,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5704.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5705.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5706.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5707.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5708.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5709.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5710.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5711.00,0.34,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5712.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5713.00,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.02,0.19
5714.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5715.00,0.13,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.13
5716.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5717.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5718.00,0.25,0.09,0.03,0.00,0.00,0.00,0.00,0.03,0.25
5719.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5720.00,0.46,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.46
5721.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5722.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5723.00,0.33,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.33
5724.00,0.29,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5725.00,0.30,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.30
5726.00,0.31,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.31
5727.00,0.29,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.29
5728.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5729.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5730.00,0.28,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.28
5731.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5732.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5733.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5734.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5735.00,0.34,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.34
5736.00,0.27,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.27
5737.00,0.21,0.08,0.02,0.00,0.00,0.00,0.00,0.02,0.21
5738.00,0.15,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.15
5739.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5740.00,0.12,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.12
5741.00,0.14,0.05,0.01,0.00,0.00,0.00,0.00,0.01,0.14
5742.00,0.17,0.06,0.02,0.00,0.00,0.00,0.00,0.02,0.17
5743.00,0.24,0.09,0.02,0.00,0.00,0.00,0.00,0.02,0.24
5744.00,0.35,0.13,0.04,0.00,0.00,0.00,0.00,0.04,0.35
5745.00,0.47,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.47
5746.00,0.52,0.19,0.05,0.00,0.00,0.00,0.00,0.05,0.52
5747.00,0.48,0.17,0.05,0.00,0.00,0.00,0.00,0.05,0.48
5748.00,0.43,0.16,0.04,0.00,0.00,0.00,0.00,0.04,0.43
5749.00,0.40,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5750.00,0.43,0.16,0.04,0.00,0.00,0.00,0.00,0.04,0.43
5751.00,0.39,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.39
5752.00,0.38,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.38
5753.00,0.40,0.14,0.04,0.00,0.00,0.00,0.00,0.04,0.40
5754.00,0.49,0.18,0.05,0.00,0.00,0.00,0.00,0.05,0.49
5755.00,0.57,0.21,0.06,0.00,0.00,0.00,0.00,0.06,0.57
5756.00,0.59,0.21,0.06,0.00,0.00,0.00,0.00,0.06,0.59
5757.00,0.51,0.19,0.05,0.00,0.00,0.00,0.00,0.05,0.51
5758.00,0.41,0.15,0.04,0.00,0.00,0.00,0.00,0.04,0.41
5759.00,0.32,0.12,0.03,0.00,0.00,0.00,0.00,0.03,0.32
5760.00,0.26,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.26
5761.00,0.59,0.21,0.06,0.00,0.00,0.00,0.00,0.06,0.59
5762.00,0.56,0.20,0.06,0.00,0.00,0.00,0.00,0.06,0.56
5763.00,0.54,0.20,0.05,0.00,0.00,0.00,0.00,0.05,0.54
5764.00,0.54,0.20,0.05,0.00,0.00,0.00,0.00,0.05,0.54
5765.00,0.55,0.20,0.05,0.00,0.00,0.00,0.00,0.05,0.55
5766.00,0.55,0.20,0.06,0.00,0.00,0.00,0.00,0.06,0.55
5767.00,0.60,0.22,0.06,0.00,0.00,0.00,0.00,0.06,0.60
5768.00,0.64,0.23,0.06,0.00,0.00,0.00,0.00,0.06,0.64
5769.00,0.77,0.28,0.08,0.00,0.00,0.00,0.00,0.08,0.77
5770.00,0.85,0.31,0.09,0.00,0.00,0.00,0.00,0.09,0.85
5771.00,0.91,0.33,0.09,0.00,0.00,0.00,0.00,0.09,0.91
5772.00,0.88,0.32,0.09,0.00,0.00,0.00,0.00,0.09,0.88
5773.00,0.81,0.29,0.08,0.00,0.00,0.00,0.00,0.08,0.81
5774.00,0.69,0.25,0.07,0.00,0.00,0.00,0.00,0.07,0.69
5775.00,0.60,0.22,0.06,0.00,0.00,0.00,0.00,0.06,0.60
5776.00,0.52,0.19,0.05,0.00,0.00,0.00,0.00,0.05,0.52
5777.00,0.53,0.19,0.05,0.00,0.00,0.00,0.00,0.05,0.53
5778.00,0.58,0.21,0.06,0.00,0.00,0.00,0.00,0.06,0.58
5779.00,0.65,0.24,0.06,0.00,0.00,0.00,0.00,0.06,0.65
5780.00,0.71,0.26,0.07,0.00,0.00,0.00,0.00,0.07,0.71
5781.00,0.70,0.26,0.07,0.00,0.00,0.00,0.00,0.07,0.70
5782.00,0.71,0.26,0.07,0.00,0.00,0.00,0.00,0.07,0.71
5783.00,0.66,0.24,0.07,0.00,0.00,0.00,0.00,0.07,0.66
5784.00,0.62,0.23,0.06,0.00,0.00,0.00,0.00,0.06,0.62
5785.00,0.69,0.25,0.07,0.00,0.00,0.00,0.00,0.07,0.69
5786.00,0.66,0.24,0.07,0.00,0.00,0.00,0.00,0.07,0.66
5787.00,0.66,0.24,0.07,0.00,0.00,0.00,0.00,0.07,0.66
5788.00,0.67,0.25,0.07,0.00,0.00,0.00,0.00,0.07,0.67
5789.00,0.71,0.26,0.07,0.00,0.00,0.00,0.00,0.07,0.71
